time,node,mean_occupancy,max_occupancy,min_largest_free_block,mean_fragmentation,max_fragmentation
20,27,0.1828,0.2906,86,0.3106,0.6211
25,0,0.7562,0.9281,3,0.8364,0.9318
25,1,0.7631,0.9187,8,0.7449,0.831
25,2,0.9469,0.975,3,0.688,0.7391
25,3,0.6633,0.9187,6,0.7063,0.8037
25,4,0.7125,0.8719,12,0.7493,0.8467
25,5,0.8281,0.9656,3,0.7569,0.8433
25,6,0.7281,0.9,12,0.7439,0.8696
25,7,0.7656,0.9563,3,0.851,0.9204
25,8,0.6609,0.8719,6,0.7953,0.8875
25,9,0.5906,0.7031,18,0.7781,0.8105
25,10,0.5859,0.9844,3,0.5327,0.8938
25,11,0.7828,0.9656,3,0.6911,0.8269
25,12,0.1906,0.3094,101,0.4716,0.543
25,13,0.3,0.8719,8,0.4306,0.8325
25,14,0.6305,0.9563,6,0.7715,0.8515
25,15,0.4281,0.6375,18,0.4856,0.8448
25,16,0.5109,0.6375,15,0.8084,0.8707
25,17,0.6984,0.7781,12,0.8458,0.8607
25,18,0.4125,0.4219,33,0.6307,0.8216
25,19,0.3094,0.3937,66,0.6891,0.7339
25,20,0.1828,0.2062,123,0.4131,0.5428
25,21,0.1031,0.1406,63,0.6647,0.7709
25,22,0.3047,0.4594,21,0.818,0.8786
25,23,0.2656,0.3844,24,0.5656,0.8782
25,24,0.2531,0.4031,30,0.5246,0.8565
25,25,0.3281,0.4406,42,0.7225,0.79
25,26,0.1688,0.2625,78,0.3347,0.6695
25,27,0.1875,0.3187,86,0.3127,0.6055
30,0,0.775,0.9281,3,0.8733,0.8966
30,1,0.75,0.8531,8,0.8048,0.8784
30,2,0.9344,0.9844,3,0.6518,0.8696
30,3,0.6867,0.9,5,0.8198,0.8983
30,4,0.725,0.8438,9,0.7848,0.8279
30,5,0.8031,0.9281,5,0.7847,0.8077
30,6,0.7219,0.9187,3,0.8178,0.8916
30,7,0.8063,0.9844,3,0.6979,0.8812
30,8,0.6609,0.8531,6,0.8389,0.8723
30,9,0.6031,0.7781,9,0.859,0.8732
30,10,0.5766,0.9469,6,0.6032,0.8846
30,11,0.7898,0.9563,3,0.7277,0.8487
30,12,0.2063,0.3281,47,0.5838,0.7814
30,13,0.3112,0.9094,6,0.461,0.8608
30,14,0.6422,0.975,3,0.7529,0.8657
30,15,0.4594,0.7031,14,0.5388,0.8692
30,16,0.4547,0.5906,18,0.835,0.8626
30,17,0.6984,0.7688,9,0.8173,0.8784
30,18,0.3984,0.4219,24,0.6508,0.88
30,19,0.3281,0.4219,51,0.7094,0.7918
30,20,0.1688,0.1781,126,0.3571,0.5316
30,21,0.1078,0.15,60,0.7208,0.7794
30,22,0.3,0.45,21,0.819,0.8807
30,23,0.2844,0.3656,48,0.5432,0.7767
30,24,0.2656,0.45,27,0.556,0.8726
30,25,0.3375,0.4688,54,0.6797,0.7796
30,26,0.1828,0.2812,59,0.3717,0.7435
30,27,0.2016,0.3375,86,0.3022,0.5943
35,0,0.775,0.9187,6,0.7891,0.8481
35,1,0.765,0.8906,9,0.8037,0.8743
35,2,0.9531,0.9844,3,0.5875,0.7857
35,3,0.7148,0.9187,8,0.7206,0.8298
35,4,0.7188,0.8344,15,0.7611,0.8359
35,5,0.8438,0.975,3,0.7723,0.9062
35,6,0.7344,0.9469,6,0.7373,0.8875
35,7,0.8438,0.9938,2,0.5596,0.9053
35,8,0.6984,0.8906,9,0.8071,0.8676
35,9,0.6156,0.8344,12,0.8393,0.8918
35,10,0.5883,0.975,5,0.5112,0.8776
35,11,0.7945,0.975,3,0.7011,0.8525
35,12,0.2188,0.3469,66,0.5471,0.6842
35,13,0.3169,0.9187,6,0.4674,0.8564
35,14,0.6656,0.975,3,0.8098,0.9141
35,15,0.4875,0.7688,9,0.5568,0.8784
35,16,0.4547,0.5906,15,0.8395,0.8855
35,17,0.7031,0.7875,15,0.7709,0.7794
35,18,0.3984,0.4125,27,0.6469,0.8629
35,19,0.3328,0.4406,39,0.7943,0.8065
35,20,0.1969,0.225,126,0.3297,0.5263
35,21,0.1125,0.15,75,0.6155,0.7243
35,22,0.2906,0.4406,18,0.8624,0.8994
35,23,0.2938,0.3937,33,0.5537,0.8299
35,24,0.2594,0.4688,39,0.5143,0.7723
35,25,0.3563,0.4875,35,0.7718,0.7866
35,26,0.1969,0.2906,50,0.3899,0.7797
35,27,0.2063,0.3375,62,0.3538,0.7075
40,0,0.7656,0.8812,6,0.8424,0.8741
40,1,0.7537,0.8719,6,0.8353,0.8941
40,2,0.95,0.9844,3,0.6366,0.7857
40,3,0.7242,0.9281,6,0.7431,0.8298
40,4,0.7094,0.825,6,0.8464,0.8929
40,5,0.8438,0.9844,3,0.6792,0.9104
40,6,0.7281,0.9187,6,0.8157,0.8554
40,7,0.8563,0.9844,3,0.6917,0.8784
40,8,0.7078,0.8812,6,0.8105,0.8537
40,9,0.6125,0.8156,6,0.8339,0.8983
40,10,0.5906,0.9938,2,0.4114,0.8315
40,11,0.7945,0.9563,3,0.6886,0.8029
40,12,0.225,0.3375,62,0.541,0.7339
40,13,0.3244,0.9469,3,0.4823,0.8901
40,14,0.6797,0.9656,3,0.8152,0.8565
40,15,0.5094,0.7875,9,0.5528,0.8676
40,16,0.4359,0.5344,27,0.7537,0.8188
40,17,0.6797,0.7406,9,0.8597,0.8916
40,18,0.3609,0.3656,30,0.6636,0.8544
40,19,0.3609,0.4969,21,0.8259,0.8696
40,20,0.2203,0.2625,75,0.3828,0.7148
40,21,0.1266,0.1781,66,0.6279,0.749
40,22,0.2953,0.4594,18,0.8616,0.896
40,23,0.3063,0.4031,39,0.5549,0.816
40,24,0.2594,0.4688,39,0.5322,0.8259
40,25,0.3633,0.4781,38,0.7717,0.8348
40,26,0.1969,0.3,50,0.3936,0.7768
40,27,0.2156,0.3375,62,0.3538,0.7075
45,0,0.7375,0.8438,15,0.7446,0.8973
45,1,0.7481,0.8438,8,0.8213,0.8615
45,2,0.9313,0.9844,3,0.6477,0.7931
45,3,0.7055,0.9656,5,0.7666,0.8769
45,4,0.7,0.8156,9,0.8162,0.8475
45,5,0.825,0.9656,3,0.8217,0.9143
45,6,0.7031,0.8438,9,0.8251,0.8831
45,7,0.8937,0.9938,2,0.5443,0.8615
45,8,0.7242,0.9187,6,0.7665,0.8565
45,9,0.625,0.8063,9,0.8061,0.8548
45,10,0.5906,0.975,3,0.5959,0.8989
45,11,0.7852,0.9469,3,0.7532,0.8383
45,12,0.2281,0.3469,47,0.6631,0.7983
45,13,0.33,0.9563,3,0.4848,0.8457
45,14,0.6773,0.9563,3,0.838,0.877
45,15,0.4906,0.7688,9,0.5853,0.8784
45,16,0.4031,0.5156,21,0.7803,0.8645
45,17,0.6844,0.7875,11,0.8109,0.8382
45,18,0.3328,0.3375,36,0.6568,0.8326
45,19,0.3891,0.5344,21,0.7994,0.8591
45,20,0.2297,0.2719,60,0.4554,0.7692
45,21,0.1266,0.1781,39,0.6792,0.8517
45,22,0.3094,0.4781,18,0.8588,0.8922
45,23,0.2938,0.375,30,0.5735,0.85
45,24,0.2469,0.45,39,0.5249,0.8304
45,25,0.3867,0.5062,21,0.8534,0.905
45,26,0.2109,0.3281,33,0.4233,0.8465
45,27,0.225,0.3563,39,0.4053,0.8107
50,0,0.7531,0.8719,12,0.7676,0.9104
50,1,0.7312,0.825,8,0.7962,0.8644
50,2,0.9313,0.975,3,0.8053,0.9062
50,3,0.7008,0.9281,9,0.7522,0.8374
50,4,0.6969,0.8063,9,0.8462,0.8548
50,5,0.8594,0.9844,3,0.5762,0.8739
50,6,0.6906,0.8625,9,0.8083,0.8953
50,7,0.9,0.9938,2,0.5661,0.88
50,8,0.7242,0.9281,3,0.8002,0.8846
50,9,0.6406,0.8906,6,0.8071,0.8286
50,10,0.5977,0.9656,3,0.6329,0.9022
50,11,0.7922,0.9563,3,0.7752,0.82
50,12,0.2375,0.3469,60,0.6768,0.7357
50,13,0.345,0.9469,6,0.4566,0.8563
50,14,0.6844,0.9375,3,0.8603,0.8879
50,15,0.5062,0.7875,12,0.5629,0.8652
50,16,0.3984,0.5156,30,0.6684,0.8065
50,17,0.6562,0.7969,8,0.8352,0.8769
50,18,0.3187,0.3281,60,0.6116,0.7209
50,19,0.4078,0.5531,15,0.8289,0.8951
50,20,0.2344,0.2719,60,0.4541,0.7665
50,21,0.1266,0.1688,39,0.6775,0.8534
50,22,0.3187,0.4781,18,0.8569,0.8922
50,23,0.3062,0.375,27,0.61,0.865
50,24,0.25,0.4688,33,0.5118,0.8059
50,25,0.3914,0.525,21,0.8589,0.9023
50,26,0.225,0.3281,36,0.4163,0.8326
50,27,0.2297,0.3656,42,0.3966,0.7931
55,0,0.7219,0.7969,9,0.8376,0.8626
55,1,0.7181,0.7781,9,0.7706,0.8732
55,2,0.9062,0.9469,3,0.8314,0.8421
55,3,0.6609,0.9563,3,0.8335,0.8929
55,4,0.7,0.7406,11,0.8589,0.8804
55,5,0.8438,0.9844,3,0.711,0.9204
55,6,0.6969,0.8531,6,0.8415,0.8723
55,7,0.8812,0.9563,3,0.7964,0.8298
55,8,0.7055,0.9,3,0.8762,0.9062
55,9,0.6531,0.9844,3,0.6722,0.8112
55,10,0.6,0.9844,3,0.5464,0.9053
55,11,0.7922,0.9656,3,0.7588,0.8286
55,12,0.225,0.3281,30,0.7512,0.8605
55,13,0.3544,0.9469,3,0.5014,0.9032
55,14,0.7008,0.9281,3,0.8715,0.8995
55,15,0.5062,0.7594,9,0.5777,0.8831
55,16,0.3563,0.4781,63,0.6216,0.6228
55,17,0.6281,0.7594,15,0.8125,0.8199
55,18,0.3094,0.3094,27,0.7081,0.8778
55,19,0.3938,0.5344,15,0.7258,0.8993
55,20,0.2484,0.3,48,0.7258,0.8132
55,21,0.1172,0.1594,39,0.7248,0.855
55,22,0.3187,0.4688,24,0.8674,0.8759
55,23,0.3375,0.4313,24,0.6368,0.8681
55,24,0.2656,0.4781,24,0.5347,0.8914
55,25,0.4078,0.525,18,0.8679,0.8995
55,26,0.2391,0.3375,48,0.3868,0.7736
55,27,0.2344,0.375,42,0.395,0.79
60,0,0.7094,0.7688,18,0.7541,0.7731
60,1,0.7087,0.8063,6,0.7702,0.9032
60,2,0.9094,0.9844,3,0.6744,0.8302
60,3,0.6656,0.9281,3,0.8215,0.8696
60,4,0.7031,0.7781,12,0.8182,0.8696
60,5,0.8563,0.9656,3,0.7933,0.9135
60,6,0.6906,0.8531,9,0.7674,0.8421
60,7,0.9031,0.9938,2,0.4921,0.7955
60,8,0.7102,0.9281,3,0.8399,0.8723
60,9,0.6562,0.975,3,0.7323,0.8433
60,10,0.5977,0.9938,2,0.4524,0.9182
60,11,0.7875,0.9281,5,0.7731,0.7979
60,12,0.2281,0.3281,35,0.7352,0.8372
60,13,0.3469,0.9469,3,0.4933,0.8598
60,14,0.7008,0.9563,3,0.8602,0.9053
60,15,0.5125,0.7875,9,0.5623,0.8676
60,16,0.3469,0.4688,39,0.7038,0.7706
60,17,0.6141,0.7969,9,0.8511,0.8615
60,18,0.3328,0.3469,30,0.6872,0.8624
60,19,0.4078,0.5531,18,0.7104,0.8741
60,20,0.2625,0.3187,48,0.6991,0.811
60,21,0.1266,0.1781,57,0.6889,0.7833
60,22,0.3328,0.5062,18,0.7925,0.8861
60,23,0.3312,0.4031,21,0.5899,0.8901
60,24,0.2781,0.4969,21,0.572,0.9023
60,25,0.4125,0.5156,21,0.8494,0.8671
60,26,0.2484,0.3563,39,0.4053,0.8107
60,27,0.225,0.3469,93,0.2775,0.555
65,0,0.7219,0.8344,15,0.6706,0.837
65,1,0.7238,0.7969,9,0.7697,0.8615
65,2,0.9,0.9469,6,0.7488,0.8302
65,3,0.6656,0.9375,3,0.8225,0.9178
65,4,0.6969,0.75,12,0.8077,0.85
65,5,0.8563,0.975,3,0.7692,0.9135
65,6,0.7156,0.9,6,0.792,0.8989
65,7,0.9156,0.9844,3,0.692,0.8636
65,8,0.7219,0.9656,3,0.8155,0.8852
65,9,0.65,0.9656,6,0.6658,0.7902
65,10,0.5977,0.9563,3,0.6384,0.8846
65,11,0.7852,0.9656,6,0.6229,0.7736
65,12,0.25,0.3656,30,0.7716,0.8522
65,13,0.3563,0.9375,3,0.5019,0.8792
65,14,0.7078,0.9656,3,0.8338,0.8953
65,15,0.5094,0.7875,6,0.5907,0.9118
65,16,0.3422,0.4313,30,0.7293,0.8352
65,17,0.6094,0.7969,6,0.8755,0.9077
65,18,0.3328,0.3469,42,0.6525,0.8073
65,19,0.3937,0.5531,32,0.6881,0.7762
65,20,0.2719,0.3375,51,0.7026,0.7594
65,21,0.1313,0.1781,57,0.6561,0.7833
65,22,0.3234,0.4781,24,0.8492,0.8563
65,23,0.3156,0.375,39,0.576,0.805
65,24,0.2875,0.5156,21,0.5691,0.9009
65,25,0.4102,0.5344,15,0.8621,0.8993
65,26,0.2391,0.3375,24,0.4434,0.8868
65,27,0.2203,0.3656,33,0.4339,0.8374
70,0,0.7344,0.8344,15,0.7483,0.8636
70,1,0.7087,0.8156,9,0.7934,0.9109
70,2,0.8844,0.9844,3,0.7006,0.8732
70,3,0.6727,0.9,6,0.8415,0.88
70,4,0.7188,0.7594,15,0.7897,0.8052
70,5,0.8781,0.9563,3,0.7924,0.8916
70,6,0.7156,0.9563,3,0.8194,0.8737
70,7,0.9562,0.9938,2,0.4186,0.6471
70,8,0.7219,0.9094,6,0.8472,0.9022
70,9,0.6531,0.9656,6,0.6952,0.8827
70,10,0.5719,0.975,3,0.5949,0.8776
70,11,0.7758,0.9469,3,0.765,0.8723
70,12,0.25,0.3656,30,0.7253,0.8522
70,13,0.3581,0.9187,6,0.4831,0.8993
70,14,0.7008,0.9,3,0.8481,0.9062
70,15,0.5031,0.7594,6,0.5906,0.9277
70,16,0.3422,0.4313,35,0.5336,0.8077
70,17,0.5719,0.7688,9,0.8642,0.8784
70,18,0.3328,0.3375,30,0.7604,0.8605
70,19,0.4172,0.5625,32,0.6561,0.7714
70,20,0.2812,0.3469,63,0.7238,0.749
70,21,0.1359,0.1875,78,0.6452,0.7
70,22,0.3375,0.5062,27,0.8187,0.8291
70,23,0.3125,0.3844,39,0.4781,0.802
70,24,0.2844,0.5156,33,0.5209,0.8465
70,25,0.4219,0.5437,24,0.829,0.8636
70,26,0.2484,0.3563,24,0.4417,0.8835
70,27,0.225,0.375,30,0.4402,0.85
75,0,0.7281,0.825,18,0.6931,0.8318
75,1,0.7013,0.825,6,0.7827,0.9326
75,2,0.8937,0.9563,6,0.7411,0.8393
75,3,0.6773,0.9375,6,0.7937,0.8868
75,4,0.7219,0.8156,9,0.8166,0.8598
75,5,0.8625,0.9656,3,0.834,0.9143
75,6,0.7094,0.9281,3,0.8277,0.8696
75,7,0.9531,0.9938,2,0.4548,0.7931
75,8,0.6914,0.8812,6,0.8419,0.8558
75,9,0.6719,0.9938,2,0.5434,0.872
75,10,0.5602,0.9375,3,0.6219,0.8776
75,11,0.7594,0.9563,3,0.8307,0.8868
75,12,0.2281,0.3187,48,0.6865,0.7798
75,13,0.3563,0.9,3,0.5201,0.9062
75,14,0.7078,0.9281,3,0.8482,0.8696
75,15,0.5312,0.7969,8,0.5521,0.8769
75,16,0.3422,0.45,45,0.6946,0.7443
75,17,0.5672,0.7875,9,0.8501,0.8676
75,18,0.3516,0.3656,21,0.7608,0.9009
75,19,0.4078,0.5437,32,0.6737,0.7808
75,20,0.2719,0.3281,54,0.7609,0.7729
75,21,0.1219,0.1688,78,0.5139,0.7068
75,22,0.3281,0.4875,27,0.7936,0.8354
75,23,0.3125,0.375,41,0.5636,0.801
75,24,0.2875,0.5344,24,0.5533,0.8389
75,25,0.4289,0.5906,27,0.8063,0.8856
75,26,0.2203,0.3281,36,0.4321,0.8326
75,27,0.2062,0.3656,21,0.4483,0.8966
80,0,0.7406,0.8063,9,0.7723,0.9053
80,1,0.6937,0.825,9,0.7906,0.8875
80,2,0.8906,0.975,3,0.7691,0.8868
80,3,0.675,0.9281,6,0.8336,0.8966
80,4,0.7188,0.7969,9,0.8066,0.8636
80,5,0.8688,0.9656,3,0.8077,0.8723
80,6,0.6969,0.9094,3,0.88,0.9053
80,7,0.9281,0.9469,3,0.7787,0.8235
80,8,0.7102,0.9281,3,0.8644,0.9082
80,9,0.6719,0.9844,3,0.7088,0.8765
80,10,0.5602,0.9187,6,0.6117,0.8652
80,11,0.743,0.8906,6,0.8271,0.8421
80,12,0.2344,0.3187,39,0.6847,0.8211
80,13,0.3469,0.8906,6,0.4606,0.8563
80,14,0.6797,0.9187,6,0.8482,0.9109
80,15,0.5219,0.8531,6,0.582,0.8737
80,16,0.3516,0.4781,54,0.669,0.6766
80,17,0.5813,0.8531,9,0.7889,0.8085
80,18,0.3563,0.375,24,0.7509,0.8868
80,19,0.4219,0.5625,23,0.6852,0.8357
80,20,0.2812,0.3469,54,0.7573,0.7729
80,21,0.1313,0.1875,69,0.5278,0.7346
80,22,0.3328,0.5156,21,0.7944,0.8645
80,23,0.3219,0.3937,41,0.5676,0.798
80,24,0.2938,0.5437,41,0.4754,0.7192
80,25,0.4266,0.5906,24,0.8357,0.8835
80,26,0.225,0.3469,30,0.4491,0.8565
80,27,0.2062,0.375,24,0.4497,0.88
85,0,0.7562,0.825,12,0.7434,0.8909
85,1,0.6994,0.7969,9,0.8115,0.8916
85,2,0.9344,0.9656,3,0.7966,0.8696
85,3,0.7195,0.9656,3,0.7828,0.835
85,4,0.7219,0.8531,8,0.7667,0.8598
85,5,0.8906,0.9563,3,0.7828,0.8235
85,6,0.7,0.9094,6,0.8445,0.9022
85,7,0.9531,0.9844,3,0.6977,0.8696
85,8,0.7102,0.9,6,0.8511,0.8916
85,9,0.6656,0.9563,6,0.7312,0.9241
85,10,0.5602,0.9563,3,0.6245,0.8598
85,11,0.7594,0.8625,6,0.8512,0.88
85,12,0.2469,0.3375,33,0.7233,0.8443
85,13,0.3694,0.9281,6,0.4614,0.9226
85,14,0.7102,0.9656,3,0.8178,0.8831
85,15,0.5062,0.8156,12,0.5581,0.8776
85,16,0.3609,0.4594,42,0.6562,0.7572
85,17,0.6141,0.8344,9,0.8146,0.8302
85,18,0.4078,0.4406,30,0.5675,0.85
85,19,0.4266,0.5625,23,0.6822,0.8357
85,20,0.2578,0.3,45,0.6157,0.8207
85,21,0.1313,0.1875,42,0.5797,0.8385
85,22,0.3516,0.5437,27,0.7737,0.8151
85,23,0.3375,0.4219,21,0.6349,0.895
85,24,0.3219,0.5813,18,0.5719,0.8657
85,25,0.4313,0.5813,24,0.8341,0.8712
85,26,0.2437,0.375,26,0.4508,0.87
85,27,0.2156,0.3937,27,0.4402,0.8608
90,0,0.8031,0.9281,3,0.8534,0.8707
90,1,0.7406,0.8906,6,0.8389,0.8929
90,2,0.9594,0.9844,3,0.6365,0.8846
90,3,0.7148,0.9281,3,0.844,0.8696
90,4,0.7438,0.9187,8,0.7518,0.8707
90,5,0.9125,0.9563,3,0.832,0.8868
90,6,0.7375,0.9375,6,0.8143,0.8732
90,7,0.9313,0.975,3,0.7023,0.7429
90,8,0.682,0.8438,6,0.8602,0.8875
90,9,0.6688,0.975,3,0.7471,0.8209
90,10,0.5578,0.9844,3,0.5318,0.8992
90,11,0.7828,0.8531,6,0.8416,0.8723
90,12,0.2344,0.3375,66,0.6628,0.7014
90,13,0.3694,0.9375,6,0.4425,0.8671
90,14,0.7125,0.9563,3,0.8323,0.8983
90,15,0.5125,0.7875,6,0.5891,0.9118
90,16,0.4312,0.5437,24,0.677,0.8356
90,17,0.6422,0.825,9,0.8156,0.8393
90,18,0.4219,0.45,30,0.5818,0.8454
90,19,0.4266,0.5531,24,0.7152,0.8322
90,20,0.2391,0.2625,48,0.5061,0.8088
90,21,0.1313,0.1875,42,0.5797,0.8385
90,22,0.3609,0.5531,27,0.7703,0.8112
90,23,0.3281,0.4313,21,0.6837,0.8981
90,24,0.3375,0.5719,30,0.5332,0.8187
90,25,0.4406,0.5813,21,0.8392,0.8745
90,26,0.2484,0.3937,26,0.4539,0.866
90,27,0.225,0.4125,27,0.4379,0.8564
95,0,0.8031,0.9375,5,0.8208,0.8686
95,1,0.7594,0.8906,6,0.8403,0.9221
95,2,0.9531,0.9844,3,0.6516,0.7857
95,3,0.743,0.9469,3,0.819,0.8475
95,4,0.7031,0.8719,9,0.8203,0.9016
95,5,0.9156,0.9563,3,0.8297,0.88
95,6,0.7594,0.9938,2,0.5901,0.8989
95,7,0.9094,0.9938,2,0.5705,0.8615
95,8,0.6469,0.8063,6,0.8576,0.9032
95,9,0.6625,0.9563,6,0.7443,0.8626
95,10,0.5555,0.9844,3,0.5196,0.8467
