time,node,mean_occupancy,max_occupancy,min_largest_free_block,mean_fragmentation,max_fragmentation
20,5,0.9313,0.9938,2,0.4881,0.8393
20,6,0.7656,0.975,3,0.7524,0.8537
20,7,0.7812,0.9563,3,0.756,0.85
20,8,0.682,0.9375,3,0.8474,0.8737
20,9,0.6156,0.8906,6,0.8304,0.8349
20,10,0.5531,0.9844,3,0.5289,0.8909
20,11,0.7828,0.9844,3,0.6963,0.8421
20,12,0.2594,0.3656,41,0.6662,0.798
20,13,0.2925,0.7781,27,0.4418,0.7205
20,14,0.7102,0.9938,2,0.4926,0.7936
20,15,0.4594,0.6937,15,0.5192,0.8636
20,16,0.4406,0.6562,18,0.8113,0.8364
20,17,0.7547,0.9187,3,0.8851,0.8855
20,18,0.5391,0.6469,12,0.7656,0.8938
20,19,0.3187,0.3563,42,0.5481,0.7961
20,20,0.1969,0.2437,99,0.4756,0.5909
20,21,0.1313,0.1313,72,0.7032,0.741
20,22,0.2578,0.4031,39,0.6726,0.7958
20,23,0.2906,0.4594,36,0.5374,0.7991
20,24,0.3031,0.525,21,0.5556,0.8618
20,25,0.307,0.4031,39,0.7675,0.8446
20,26,0.1359,0.2625,66,0.3602,0.7203
20,27,0.1172,0.225,42,0.4153,0.8306
25,0,0.7,0.8156,6,0.8397,0.9032
25,1,0.6956,0.8812,9,0.696,0.8077
25,2,0.8938,0.9094,6,0.8166,0.8636
25,3,0.6609,0.975,3,0.7921,0.9143
25,4,0.5781,0.6562,21,0.6916,0.8091
25,5,0.9375,0.9938,2,0.4101,0.8302
25,6,0.7562,0.9375,3,0.7949,0.9318
25,7,0.7687,0.9375,6,0.7676,0.8786
25,8,0.6867,0.9375,3,0.8404,0.8916
25,9,0.6094,0.8719,6,0.8554,0.88
25,10,0.5719,0.9938,2,0.4226,0.8696
25,11,0.7594,0.9469,6,0.7775,0.8515
25,12,0.2437,0.375,33,0.702,0.8507
25,13,0.3038,0.7969,12,0.4821,0.8154
25,14,0.7148,0.9844,3,0.6374,0.8548
25,15,0.4625,0.7031,12,0.5777,0.8909
25,16,0.3703,0.5344,23,0.8185,0.8456
25,17,0.7078,0.8344,6,0.8762,0.8868
25,18,0.5297,0.6,15,0.7507,0.8828
25,19,0.3516,0.3563,36,0.7284,0.8252
25,20,0.2109,0.2625,99,0.5393,0.5805
25,21,0.1219,0.1313,54,0.7391,0.8058
25,22,0.2484,0.3937,42,0.7053,0.7835
25,23,0.3031,0.4594,24,0.5613,0.8613
25,24,0.2969,0.4781,39,0.5208,0.7958
25,25,0.3328,0.45,35,0.786,0.8589
25,26,0.1547,0.3,36,0.4196,0.8393
25,27,0.1125,0.2156,36,0.4283,0.8566
30,0,0.7188,0.8438,9,0.7933,0.8475
30,1,0.7125,0.9,6,0.7492,0.8868
30,2,0.8906,0.9281,6,0.815,0.8636
30,3,0.6492,0.9281,5,0.8246,0.878
30,4,0.6,0.6844,9,0.7708,0.9109
30,5,0.9281,0.9656,3,0.7331,0.7447
30,6,0.75,0.9094,3,0.8581,0.8966
30,7,0.7719,0.9469,3,0.8016,0.8235
30,8,0.6961,0.9375,3,0.8693,0.9118
30,9,0.5875,0.8438,9,0.8111,0.8209
30,10,0.5625,0.975,3,0.5977,0.8881
30,11,0.7594,0.9094,5,0.8416,0.8737
30,12,0.25,0.3844,50,0.6593,0.7462
30,13,0.3356,0.8906,6,0.4812,0.8286
30,14,0.7242,0.975,3,0.6964,0.8676
30,15,0.4781,0.7594,9,0.5882,0.9204
30,16,0.375,0.5437,21,0.8238,0.8562
30,17,0.6937,0.8438,9,0.8381,0.8562
30,18,0.5156,0.5906,21,0.7355,0.8397
30,19,0.3797,0.3937,39,0.7,0.799
30,20,0.2391,0.2812,69,0.6632,0.7
30,21,0.1266,0.1594,66,0.6394,0.7546
30,22,0.2484,0.3937,42,0.7576,0.7835
30,23,0.3063,0.4781,27,0.5291,0.8383
30,24,0.2781,0.45,24,0.5279,0.8636
30,25,0.3492,0.4969,30,0.7819,0.8602
30,26,0.1547,0.3,71,0.3415,0.683
30,27,0.1266,0.2437,36,0.4256,0.8512
35,0,0.7188,0.8344,12,0.7516,0.8767
35,1,0.7144,0.9187,6,0.7352,0.8723
35,2,0.8937,0.9187,3,0.8842,0.9143
35,3,0.6609,0.9469,5,0.8236,0.8905
35,4,0.6156,0.6937,12,0.8058,0.8776
35,5,0.9281,0.9656,3,0.7156,0.85
35,6,0.7188,0.9,3,0.846,0.9062
35,7,0.8125,0.9844,3,0.6626,0.8487
35,8,0.7008,0.9,6,0.8197,0.8372
35,9,0.6125,0.8625,6,0.8262,0.877
35,10,0.5672,0.975,6,0.4795,0.8696
35,11,0.7758,0.9375,5,0.8253,0.8916
35,12,0.2625,0.4219,50,0.6448,0.7297
35,13,0.3488,0.9187,6,0.4921,0.7692
35,14,0.7289,0.9656,3,0.7618,0.8729
35,15,0.4906,0.7875,9,0.5806,0.9182
35,16,0.3469,0.4969,18,0.7826,0.8882
35,17,0.6656,0.8063,9,0.8682,0.8816
35,18,0.5156,0.5813,21,0.7427,0.8433
35,19,0.3844,0.3937,39,0.6895,0.799
35,20,0.2578,0.2812,48,0.761,0.7913
35,21,0.1312,0.1594,72,0.617,0.7323
35,22,0.2719,0.4313,30,0.7345,0.8352
35,23,0.2938,0.4313,42,0.5112,0.7692
35,24,0.2844,0.4688,18,0.538,0.8941
35,25,0.3773,0.5437,24,0.7605,0.8841
35,26,0.1828,0.3563,39,0.4053,0.8107
35,27,0.1406,0.2719,36,0.4227,0.8455
40,0,0.7094,0.8625,12,0.729,0.8657
40,1,0.7144,0.9,6,0.7667,0.8723
40,2,0.8781,0.8906,3,0.8697,0.9268
40,3,0.6539,0.9281,6,0.839,0.8943
40,4,0.6063,0.7031,12,0.781,0.8909
40,5,0.9188,0.9563,3,0.7928,0.8537
40,6,0.725,0.9,6,0.8093,0.8421
40,7,0.8125,0.9844,3,0.6125,0.8289
40,8,0.7125,0.8719,6,0.8485,0.8868
40,9,0.5938,0.8719,5,0.8448,0.878
40,10,0.5883,0.9938,2,0.4176,0.8676
40,11,0.7922,0.975,3,0.7538,0.8875
40,12,0.2812,0.4313,39,0.6798,0.8107
40,13,0.3563,0.9281,6,0.5011,0.7828
40,14,0.7336,0.9844,3,0.6989,0.8327
40,15,0.5094,0.7969,9,0.5899,0.9082
40,16,0.3422,0.4781,33,0.8087,0.815
40,17,0.6328,0.8156,9,0.8385,0.8475
40,18,0.5062,0.6094,21,0.7197,0.832
40,19,0.375,0.4031,50,0.5533,0.7382
40,20,0.2672,0.2719,50,0.7105,0.7854
40,21,0.1406,0.1594,72,0.6473,0.7323
40,22,0.2578,0.4125,21,0.7682,0.8883
40,23,0.2906,0.3937,42,0.5439,0.7835
40,24,0.275,0.45,21,0.4939,0.8807
40,25,0.3773,0.5437,33,0.7743,0.8602
40,26,0.1922,0.375,50,0.375,0.75
40,27,0.1453,0.2812,36,0.4217,0.8435
45,0,0.6969,0.7875,17,0.7989,0.8487
45,1,0.7125,0.9375,3,0.8117,0.8605
45,2,0.8406,0.8719,6,0.8779,0.9077
45,3,0.6445,0.9094,6,0.8548,0.8884
45,4,0.6437,0.7406,6,0.8154,0.9277
45,5,0.9406,0.9844,3,0.684,0.8286
45,6,0.6906,0.9,6,0.8138,0.8393
45,7,0.7969,0.975,3,0.7681,0.8861
45,8,0.7078,0.8531,6,0.8638,0.9086
45,9,0.6094,0.9375,3,0.8351,0.8591
45,10,0.5859,0.9938,2,0.3966,0.8071
45,11,0.7922,0.9656,3,0.8047,0.8636
45,12,0.275,0.4031,39,0.7146,0.8079
45,13,0.3544,0.9187,9,0.4934,0.8522
45,14,0.7336,0.9375,6,0.7712,0.8264
45,15,0.5156,0.8063,9,0.5867,0.9053
45,16,0.3375,0.4313,27,0.8328,0.8516
45,17,0.6281,0.8156,9,0.8762,0.905
45,18,0.5484,0.675,15,0.7576,0.8558
45,19,0.4266,0.4594,35,0.721,0.7977
45,20,0.2906,0.3187,51,0.7707,0.7754
45,21,0.1453,0.1688,66,0.6678,0.7519
45,22,0.2578,0.4219,21,0.7932,0.8865
45,23,0.275,0.3844,30,0.538,0.8477
45,24,0.2562,0.3937,30,0.5265,0.8454
45,25,0.4031,0.6,36,0.7672,0.8174
45,26,0.2063,0.4031,57,0.3508,0.7016
45,27,0.1688,0.3281,36,0.4163,0.8326
50,0,0.675,0.7594,17,0.8068,0.832
50,1,0.6825,0.9094,6,0.7271,0.8868
50,2,0.8281,0.8625,6,0.8723,0.88
50,3,0.6352,0.8812,6,0.8529,0.8994
50,4,0.6312,0.7125,12,0.7787,0.8696
50,5,0.9281,0.9656,3,0.7731,0.8421
50,6,0.6719,0.8719,6,0.8557,0.8585
50,7,0.8187,0.9656,3,0.7125,0.8389
50,8,0.7242,0.8531,6,0.8626,0.9072
50,9,0.5938,0.9187,6,0.811,0.8537
50,10,0.6047,0.9844,3,0.5121,0.8723
50,11,0.7781,0.9844,3,0.7254,0.8652
50,12,0.2781,0.3937,27,0.769,0.865
50,13,0.3544,0.9281,9,0.4786,0.8486
50,14,0.7219,0.9469,3,0.8189,0.8302
50,15,0.5219,0.7875,9,0.5528,0.8676
50,16,0.3,0.3469,21,0.8368,0.8995
50,17,0.5859,0.7875,15,0.8237,0.868
50,18,0.5109,0.6375,15,0.7754,0.8707
50,19,0.4172,0.4594,35,0.7413,0.7977
50,20,0.3328,0.3375,39,0.789,0.8186
50,21,0.1547,0.1781,60,0.6863,0.7719
50,22,0.2578,0.4219,21,0.7984,0.8865
50,23,0.2687,0.375,27,0.5491,0.865
50,24,0.2469,0.4031,36,0.5218,0.8326
50,25,0.4102,0.6375,27,0.776,0.8435
50,26,0.2016,0.3937,35,0.4098,0.8196
50,27,0.1547,0.3,33,0.4263,0.8527
55,0,0.6937,0.7969,11,0.8267,0.88
55,1,0.6638,0.8344,6,0.7562,0.9077
55,2,0.7938,0.8812,6,0.865,0.9135
55,3,0.6492,0.8812,6,0.853,0.8846
55,4,0.6094,0.7031,15,0.7782,0.8707
55,5,0.9219,0.9938,2,0.5543,0.8393
55,6,0.6906,0.8906,6,0.8488,0.8643
55,7,0.8344,0.975,3,0.7671,0.8905
55,8,0.7477,0.8719,6,0.8017,0.8868
55,9,0.5719,0.9094,6,0.835,0.8852
55,10,0.5977,0.9938,2,0.4059,0.85
55,11,0.7711,0.9656,3,0.8016,0.8732
55,12,0.2687,0.3937,27,0.771,0.8708
55,13,0.3731,0.9656,6,0.4387,0.8398
55,14,0.7336,0.9469,3,0.7499,0.8235
55,15,0.5156,0.7969,11,0.5694,0.8776
55,16,0.2578,0.3094,24,0.8394,0.8914
55,17,0.5437,0.7594,9,0.8788,0.8831
55,18,0.4641,0.5625,18,0.7584,0.8714
55,19,0.4359,0.4969,32,0.7506,0.8012
55,20,0.3328,0.3375,42,0.7891,0.8047
55,21,0.1594,0.1781,81,0.6442,0.692
55,22,0.2625,0.4219,24,0.8045,0.8703
55,23,0.2656,0.3656,27,0.5582,0.867
55,24,0.2562,0.4125,36,0.5046,0.8278
55,25,0.4289,0.6281,33,0.7716,0.8507
55,26,0.1969,0.3844,54,0.3629,0.7259
55,27,0.1641,0.3187,30,0.4312,0.8624
60,0,0.7031,0.7875,23,0.7086,0.7377
60,1,0.6675,0.8906,6,0.8058,0.8673
60,2,0.8125,0.9187,5,0.8377,0.9077
60,3,0.6609,0.9187,3,0.8576,0.8966
60,4,0.6156,0.6656,15,0.7602,0.8598
60,5,0.9062,0.975,3,0.7541,0.8983
60,6,0.6781,0.8625,3,0.8861,0.9318
60,7,0.825,0.975,3,0.7224,0.8951
60,8,0.743,0.8812,6,0.7939,0.8723
60,9,0.6,0.9187,3,0.8658,0.8993
60,10,0.5953,0.9938,2,0.4014,0.8322
60,11,0.7758,0.975,3,0.7648,0.9032
60,12,0.2812,0.4125,27,0.7673,0.867
60,13,0.3656,0.9375,3,0.4877,0.865
60,14,0.7172,0.9187,6,0.8002,0.8723
60,15,0.4969,0.7594,12,0.5666,0.8558
60,16,0.1969,0.225,48,0.8017,0.8065
60,17,0.4922,0.675,9,0.8074,0.9135
60,18,0.4312,0.5437,21,0.7629,0.8562
60,19,0.4266,0.4875,32,0.7719,0.8049
60,20,0.3141,0.3375,45,0.7947,0.8018
60,21,0.1688,0.1781,60,0.6796,0.7719
60,22,0.2672,0.4219,27,0.8108,0.8541
60,23,0.2656,0.3563,45,0.5284,0.7816
60,24,0.2437,0.4219,59,0.4592,0.6964
60,25,0.4406,0.6844,21,0.8226,0.9163
60,26,0.2109,0.4125,60,0.3404,0.6809
60,27,0.1641,0.3187,33,0.4243,0.8486
65,0,0.675,0.7312,32,0.5965,0.75
65,1,0.6656,0.8812,8,0.793,0.8739
65,2,0.8281,0.9187,3,0.8776,0.8929
65,3,0.6375,0.9094,6,0.7876,0.9011
65,4,0.6312,0.7125,12,0.7999,0.8879
65,5,0.9188,0.975,3,0.7196,0.8868
65,6,0.7156,0.9187,3,0.8778,0.8846
65,7,0.8187,0.9656,3,0.6615,0.8026
65,8,0.7617,0.9,6,0.8303,0.8537
65,9,0.5938,0.9187,6,0.8179,0.8522
65,10,0.5859,0.9844,3,0.5044,0.8112
65,11,0.7734,0.9563,3,0.8241,0.8868
65,12,0.2812,0.4219,27,0.6789,0.8689
65,13,0.36,0.9187,6,0.4543,0.8818
65,14,0.7195,0.8906,3,0.8285,0.9143
65,15,0.5187,0.7969,12,0.5541,0.8469
65,16,0.2203,0.2437,33,0.8093,0.8636
65,17,0.5016,0.7125,12,0.8555,0.8696
65,18,0.4688,0.5906,21,0.6112,0.8397
65,19,0.4172,0.4781,32,0.7173,0.8084
65,20,0.3047,0.3094,45,0.7774,0.7991
65,21,0.1688,0.1781,42,0.7138,0.8403
65,22,0.2672,0.4125,36,0.7761,0.8085
65,23,0.2687,0.375,27,0.5576,0.865
65,24,0.25,0.4406,41,0.4579,0.7709
65,25,0.4453,0.6656,21,0.8034,0.879
65,26,0.2016,0.3937,51,0.3686,0.7371
65,27,0.1688,0.3281,27,0.4372,0.8744
70,0,0.6688,0.7125,18,0.7125,0.8626
70,1,0.6619,0.8719,6,0.7816,0.8537
70,2,0.8531,0.9375,3,0.8681,0.8929
70,3,0.6375,0.9094,6,0.7557,0.8865
70,4,0.6375,0.7312,9,0.8009,0.8953
70,5,0.9219,0.9844,3,0.6427,0.9032
70,6,0.7156,0.9375,3,0.8301,0.9143
70,7,0.8344,0.9938,2,0.3361,0.7584
70,8,0.7945,0.9281,6,0.796,0.8563
70,9,0.6219,0.9375,3,0.8148,0.85
70,10,0.6023,0.975,3,0.5478,0.7857
70,11,0.7688,0.9,6,0.7927,0.8868
70,12,0.2938,0.4313,30,0.6424,0.8477
70,13,0.3638,0.9375,6,0.4828,0.8585
70,14,0.7312,0.9187,3,0.783,0.9268
70,15,0.5312,0.8438,9,0.5671,0.8812
70,16,0.2109,0.2156,30,0.8154,0.8819
70,17,0.4641,0.6937,11,0.8337,0.8878
70,18,0.4875,0.6281,26,0.5606,0.7815
70,19,0.4125,0.5062,18,0.7596,0.8861
70,20,0.3234,0.3375,42,0.781,0.8019
70,21,0.1781,0.1875,60,0.6911,0.7744
70,22,0.2437,0.3937,39,0.7443,0.799
70,23,0.2656,0.3656,57,0.4955,0.7192
70,24,0.2469,0.4219,47,0.502,0.7602
70,25,0.4406,0.675,29,0.7866,0.876
70,26,0.2109,0.4125,27,0.4282,0.8564
70,27,0.1734,0.3375,33,0.4222,0.8443
75,0,0.6562,0.7312,21,0.7182,0.7789
75,1,0.6375,0.8344,9,0.7785,0.8412
75,2,0.825,0.8625,6,0.8894,0.9118
75,3,0.6234,0.9,6,0.8415,0.8865
75,4,0.6219,0.7406,12,0.8233,0.8909
75,5,0.9156,0.9844,3,0.5926,0.8065
75,6,0.7,0.9187,6,0.8351,0.9075
75,7,0.8156,0.9938,2,0.5506,0.8392
75,8,0.7828,0.9281,6,0.7724,0.8125
75,9,0.6188,0.9469,3,0.8076,0.8301
75,10,0.6047,0.9844,3,0.5192,0.8929
75,11,0.757,0.8906,6,0.8198,0.8475
75,12,0.2844,0.4313,21,0.6042,0.8995
75,13,0.3656,0.9563,3,0.5217,0.8643
75,14,0.7266,0.9187,6,0.7492,0.8465
75,15,0.55,0.8063,12,0.5458,0.831
75,16,0.2062,0.2062,45,0.8051,0.8228
75,17,0.45,0.7125,11,0.8594,0.8804
75,18,0.4594,0.6,21,0.6015,0.8359
75,19,0.3984,0.4969,21,0.7629,0.8696
75,20,0.3094,0.3187,42,0.7847,0.8125
75,21,0.1641,0.1781,51,0.7123,0.8125
75,22,0.2391,0.3844,21,0.7812,0.8934
75,23,0.2719,0.3469,39,0.5056,0.8134
75,24,0.2437,0.4031,42,0.5123,0.7801
75,25,0.4406,0.675,29,0.7307,0.7857
75,26,0.2156,0.4219,24,0.4351,0.8703
75,27,0.1734,0.3375,42,0.4009,0.8019
80,0,0.6625,0.7125,15,0.7835,0.837
80,1,0.6375,0.8156,6,0.7352,0.8983
80,2,0.8281,0.8906,6,0.8529,0.88
80,3,0.6609,0.9469,5,0.7948,0.8786
80,4,0.6125,0.75,9,0.7827,0.8875
80,5,0.9156,0.975,3,0.6885,0.8154
80,6,0.7062,0.9469,3,0.8474,0.9143
80,7,0.8094,0.975,3,0.7855,0.8696
80,8,0.7641,0.9,6,0.803,0.8537
80,9,0.6125,0.9375,6,0.809,0.885
80,10,0.5977,0.9656,3,0.6006,0.8723
80,11,0.7547,0.9375,3,0.8506,0.8696
80,12,0.2812,0.4313,30,0.6525,0.8565
80,13,0.3581,0.9094,6,0.5128,0.8624
80,14,0.7336,0.9094,3,0.8128,0.9062
80,15,0.5594,0.8156,5,0.6095,0.9153
80,16,0.2156,0.2156,60,0.7072,0.761
80,17,0.4453,0.7031,11,0.821,0.8842
80,18,0.4219,0.5906,20,0.5785,0.8473
80,19,0.4219,0.525,24,0.7169,0.8421
80,20,0.3094,0.3094,45,0.7692,0.7964
80,21,0.1453,0.15,51,0.7208,0.8125
80,22,0.2344,0.3656,24,0.7998,0.8818
80,23,0.3031,0.375,30,0.5215,0.85
80,24,0.2594,0.4219,42,0.5192,0.7847
80,25,0.4406,0.6469,18,0.773,0.8626
80,26,0.225,0.4406,42,0.3827,0.7654
80,27,0.1688,0.3281,42,0.4023,0.8047
85,0,0.7219,0.7688,27,0.6275,0.7065
85,1,0.7013,0.8906,6,0.718,0.8286
85,2,0.9219,0.9844,3,0.6776,0.8936
85,3,0.6727,0.9375,3,0.8452,0.878
85,4,0.6125,0.7219,6,0.8279,0.9326
85,5,0.9344,0.9938,2,0.3952,0.7857
85,6,0.7031,0.9094,3,0.8261,0.8966
85,7,0.8219,0.9938,2,0.5585,0.85
85,8,0.7617,0.8812,6,0.7849,0.8723
85,9,0.6531,0.975,3,0.8047,0.904
85,10,0.6047,0.975,3,0.59,0.8929
85,11,0.743,0.9094,6,0.8216,0.8645
85,12,0.2781,0.4219,30,0.6544,0.8565
85,13,0.3563,0.9,6,0.5125,0.8585
85,14,0.7477,0.9469,6,0.7489,0.8421
85,15,0.5687,0.8344,6,0.5967,0.9032
85,16,0.2578,0.3,33,0.8247,0.8527
85,17,0.5391,0.8063,11,0.8297,0.8369
85,18,0.4031,0.5344,17,0.5953,0.8859
85,19,0.4125,0.525,30,0.7094,0.8026
85,20,0.3187,0.3469,53,0.7477,0.7489
85,21,0.1547,0.1594,96,0.6341,0.6431
85,22,0.2297,0.3563,24,0.8111,0.8835
85,23,0.3156,0.375,42,0.5115,0.79
85,24,0.2625,0.4125,36,0.5158,0.8085
85,25,0.4453,0.6656,18,0.8174,0.8525
85,26,0.2297,0.45,42,0.3807,0.7614
85,27,0.1922,0.375,30,0.425,0.85
90,0,0.775,0.9,9,0.7509,0.7876
90,1,0.7519,0.9375,6,0.736,0.8286
90,2,0.925,0.975,3,0.7292,0.9062
90,3,0.6844,0.9375,6,0.7711,0.8636
90,4,0.6156,0.7219,9,0.8001,0.8989
90,5,0.9344,0.9938,2,0.5527,0.8723
90,6,0.7375,0.975,3,0.7316,0.7931
90,7,0.8094,0.9656,3,0.7112,0.85
90,8,0.7664,0.9,3,0.8154,0.9062
90,9,0.6125,0.9375,6,0.8252,0.8966
90,10,0.6047,0.975,3,0.5718,0.832
90,11,0.75,0.9469,3,0.8338,0.8861
90,12,0.2812,0.4406,45,0.6276,0.7877
90,13,0.36,0.8906,6,0.5115,0.8818
90,14,0.75,0.9375,3,0.8027,0.8696
90,15,0.5781,0.8625,6,0.5728,0.8636
90,16,0.3094,0.375,21,0.8421,0.895
90,17,0.6375,0.8719,6,0.8719,0.8901
90,18,0.4359,0.5625,17,0.5728,0.8786
90,19,0.4125,0.4969,24,0.7371,0.8509
90,20,0.2859,0.3375,42,0.7846,0.8019
90,21,0.1641,0.1781,51,0.7155,0.8061
90,22,0.2484,0.3844,24,0.7595,0.8782
90,23,0.3469,0.4125,30,0.5628,0.8404
90,24,0.2875,0.4406,33,0.5378,0.8156
90,25,0.443,0.675,18,0.8356,0.8531
90,26,0.2297,0.45,42,0.3807,0.7614
90,27,0.1922,0.375,24,0.44,0.88
95,0,0.7969,0.975,5,0.5858,0.8065
95,1,0.7669,0.9375,3,0.7723,0.9016
95,2,0.9156,0.975,3,0.736,0.9268
95,3,0.6703,0.8906,6,0.851,0.8816
95,4,0.6406,0.7594,9,0.797,0.9053
95,5,0.9313,0.9844,3,0.6691,0.88
95,6,0.75,0.9844,3,0.6685,0.8125
95,7,0.8406,0.9938,2,0.4997,0.8741
95,8,0.7688,0.8906,6,0.7957,0.8286
95,9,0.625,0.9094,3,0.8189,0.8966
95,10,0.6094,0.975,3,0.6017,0.9016
95,11,0.743,0.9469,3,0.8409,0.8737
