time,node,mean_occupancy,max_occupancy,min_largest_free_block,mean_fragmentation,max_fragmentation
45,5,0.8312,0.9844,3,0.7386,0.9143
45,6,0.8031,0.975,3,0.756,0.8248
45,7,0.8937,0.9844,3,0.7123,0.9062
45,8,0.6539,0.9281,5,0.8538,0.9109
45,9,0.7531,0.8719,6,0.8469,0.856
45,10,0.5977,0.975,3,0.5697,0.85
45,11,0.675,0.9094,6,0.8257,0.8916
45,12,0.2844,0.4219,18,0.7285,0.9027
45,13,0.3544,0.75,14,0.4643,0.8571
45,14,0.743,0.9844,3,0.7064,0.8347
45,15,0.5094,0.7969,6,0.5685,0.9077
45,16,0.3984,0.4219,27,0.7244,0.865
45,17,0.6422,0.8344,6,0.8667,0.8868
45,18,0.4547,0.5531,24,0.6491,0.8322
45,19,0.3187,0.4406,24,0.8046,0.8659
45,20,0.3047,0.3375,33,0.8127,0.8443
45,21,0.1734,0.1969,51,0.6489,0.8016
45,22,0.3141,0.4875,27,0.7722,0.8354
45,23,0.2375,0.3656,36,0.5924,0.8227
45,24,0.2406,0.4313,41,0.5104,0.7747
45,25,0.368,0.5531,33,0.7903,0.8653
45,26,0.1359,0.2156,53,0.3944,0.7888
45,27,0.2109,0.3469,24,0.4426,0.8852
50,0,0.5938,0.6375,26,0.7907,0.8291
50,1,0.7238,0.9,5,0.7849,0.8438
50,2,0.85,0.9656,3,0.8231,0.8873
50,3,0.675,0.9656,3,0.8191,0.8818
50,4,0.6406,0.7125,12,0.8224,0.8696
50,5,0.8219,0.9563,3,0.8567,0.9343
50,6,0.7937,0.9656,3,0.8055,0.8537
50,7,0.9031,0.9469,3,0.8285,0.8696
50,8,0.6516,0.9187,8,0.818,0.8938
50,9,0.7719,0.8812,3,0.8587,0.9211
50,10,0.6,0.9844,3,0.52,0.8696
50,11,0.6844,0.9375,3,0.8401,0.85
50,12,0.3,0.4781,18,0.6887,0.8922
50,13,0.3506,0.75,14,0.4965,0.8378
50,14,0.7172,0.9563,6,0.7679,0.8446
50,15,0.4937,0.7688,6,0.5975,0.9189
50,16,0.3328,0.3656,54,0.6898,0.7589
50,17,0.5813,0.8156,6,0.8559,0.8983
50,18,0.4313,0.5062,21,0.6884,0.8671
50,19,0.3422,0.4969,21,0.7963,0.8696
50,20,0.3047,0.3375,48,0.7838,0.794
50,21,0.1781,0.1969,45,0.6578,0.8249
50,22,0.3328,0.5156,15,0.8046,0.9032
50,23,0.2094,0.3094,36,0.5776,0.8371
50,24,0.2437,0.45,41,0.4474,0.767
50,25,0.382,0.6,27,0.7863,0.8408
50,26,0.15,0.2344,44,0.4102,0.8204
50,27,0.2156,0.3375,15,0.4646,0.9292
55,0,0.5812,0.6469,30,0.738,0.7761
55,1,0.7312,0.9094,12,0.7175,0.8411
55,2,0.8156,0.9,3,0.8727,0.9062
55,3,0.6633,0.9469,6,0.7861,0.8541
55,4,0.6594,0.7219,12,0.7683,0.8652
55,5,0.8156,0.9844,3,0.6937,0.9179
55,6,0.775,0.9281,3,0.8105,0.8696
55,7,0.9125,0.9281,6,0.779,0.8286
55,8,0.6492,0.9094,6,0.8698,0.928
55,9,0.7687,0.8719,3,0.8468,0.9268
55,10,0.6094,0.9938,2,0.4157,0.8652
55,11,0.6937,0.9656,3,0.7689,0.8105
55,12,0.3094,0.4875,18,0.698,0.8902
55,13,0.3731,0.7969,12,0.4883,0.8154
55,14,0.7242,0.9469,3,0.7972,0.8846
55,15,0.4937,0.75,9,0.583,0.8989
55,16,0.3281,0.375,77,0.5988,0.615
55,17,0.5625,0.8344,9,0.7895,0.8302
55,18,0.4641,0.5625,21,0.6762,0.85
55,19,0.3469,0.4969,27,0.673,0.8323
55,20,0.2859,0.3187,48,0.7037,0.7798
55,21,0.1922,0.2156,41,0.751,0.8367
55,22,0.3516,0.5437,15,0.7999,0.8973
55,23,0.2125,0.3281,39,0.5724,0.8186
55,24,0.25,0.4688,24,0.5338,0.8588
55,25,0.3937,0.5906,21,0.8112,0.9099
55,26,0.15,0.225,53,0.3931,0.7863
55,27,0.2203,0.3375,18,0.4575,0.9151
60,0,0.5938,0.6562,23,0.7745,0.7909
60,1,0.7444,0.8625,12,0.7299,0.8023
60,2,0.8063,0.9094,3,0.8895,0.9221
60,3,0.682,0.9656,3,0.7592,0.8378
60,4,0.6562,0.7219,15,0.7409,0.8315
60,5,0.8,0.9656,3,0.8117,0.9124
60,6,0.7969,0.9094,6,0.7838,0.8686
60,7,0.8969,0.9375,6,0.7479,0.7805
60,8,0.6328,0.9094,9,0.8351,0.8966
60,9,0.7719,0.8438,6,0.8104,0.88
60,10,0.5953,0.9563,3,0.6229,0.8558
60,11,0.6937,0.9938,2,0.6028,0.8393
60,12,0.3125,0.5062,21,0.7672,0.8671
60,13,0.3675,0.7969,15,0.496,0.8471
60,14,0.7289,0.9281,3,0.8231,0.8696
60,15,0.4813,0.7219,9,0.6004,0.9022
60,16,0.3094,0.3469,77,0.6098,0.6316
60,17,0.5625,0.8344,9,0.7301,0.8302
60,18,0.4594,0.5625,21,0.6799,0.85
60,19,0.3375,0.5156,18,0.7096,0.8839
60,20,0.2859,0.2906,45,0.7726,0.8018
60,21,0.1922,0.2156,41,0.751,0.8367
60,22,0.3422,0.525,27,0.7792,0.8224
60,23,0.2125,0.3375,45,0.5657,0.7877
60,24,0.2438,0.4781,36,0.4722,0.7844
60,25,0.4055,0.6188,21,0.8317,0.9075
60,26,0.1547,0.2156,69,0.3625,0.7251
60,27,0.2344,0.3563,18,0.4616,0.9126
65,0,0.5906,0.6562,30,0.7304,0.7826
65,1,0.7388,0.8063,9,0.8092,0.8831
65,2,0.8219,0.9281,3,0.8383,0.8696
65,3,0.6773,0.9469,3,0.8518,0.8765
65,4,0.6469,0.7406,6,0.8154,0.9277
65,5,0.8094,0.9563,3,0.8508,0.8973
65,6,0.8219,0.9375,3,0.8042,0.8626
65,7,0.9219,0.9656,3,0.7544,0.7931
65,8,0.6586,0.9187,9,0.8289,0.9053
65,9,0.7906,0.9,3,0.7913,0.9062
65,10,0.6188,0.975,3,0.5117,0.8676
65,11,0.7008,0.9187,6,0.8226,0.8636
65,12,0.3188,0.525,15,0.7786,0.9013
65,13,0.3544,0.7781,12,0.5012,0.831
65,14,0.7125,0.9656,6,0.7085,0.8226
65,15,0.4844,0.7406,9,0.5779,0.8916
65,16,0.2906,0.3469,77,0.6505,0.6694
65,17,0.5578,0.825,15,0.7163,0.7321
65,18,0.4313,0.5531,15,0.6828,0.8951
65,19,0.3422,0.525,12,0.8509,0.9211
65,20,0.2812,0.3,62,0.6328,0.7232
65,21,0.1969,0.2156,42,0.7795,0.8327
65,22,0.3422,0.525,27,0.7736,0.8224
65,23,0.2094,0.3563,53,0.5575,0.7643
65,24,0.2438,0.4969,27,0.4911,0.8323
65,25,0.4125,0.6094,21,0.8252,0.8811
65,26,0.1594,0.2062,83,0.3366,0.6732
65,27,0.2437,0.375,36,0.4153,0.82
70,0,0.5812,0.6188,24,0.7646,0.8452
70,1,0.7369,0.8812,6,0.8113,0.907
70,2,0.8281,0.9375,5,0.7869,0.9231
70,3,0.6703,0.9469,3,0.8221,0.9318
70,4,0.6437,0.7406,12,0.7724,0.8776
70,5,0.8125,0.975,3,0.7792,0.9
70,6,0.8156,0.9469,6,0.6935,0.8248
70,7,0.9031,0.9656,3,0.7881,0.8286
70,8,0.6633,0.9375,3,0.885,0.9082
70,9,0.7844,0.9,6,0.7915,0.8393
70,10,0.6258,0.975,3,0.5518,0.82
70,11,0.6844,0.9094,6,0.828,0.8737
70,12,0.3094,0.4969,15,0.7529,0.9068
70,13,0.3469,0.7781,15,0.4614,0.7977
70,14,0.7125,0.9656,3,0.7977,0.8537
70,15,0.4906,0.75,6,0.6091,0.925
70,16,0.2859,0.3375,42,0.6949,0.8286
70,17,0.5672,0.8625,9,0.769,0.7955
70,18,0.4266,0.5437,15,0.6455,0.8973
70,19,0.3516,0.5344,18,0.8099,0.8792
70,20,0.2859,0.2906,68,0.687,0.7043
70,21,0.1922,0.1969,42,0.7471,0.8366
70,22,0.3234,0.4875,18,0.7276,0.8902
70,23,0.2063,0.3844,53,0.5652,0.7904
70,24,0.2437,0.4875,33,0.4322,0.7988
70,25,0.3961,0.6188,21,0.837,0.8563
70,26,0.1547,0.2062,86,0.3359,0.6614
70,27,0.2297,0.3563,33,0.4251,0.8398
75,0,0.5563,0.6,23,0.7977,0.8487
75,1,0.72,0.8719,9,0.7545,0.9109
75,2,0.8063,0.8812,6,0.8663,0.9189
75,3,0.6516,0.9375,3,0.8665,0.8835
75,4,0.6281,0.7031,12,0.679,0.8812
75,5,0.8187,0.9469,3,0.8571,0.8978
75,6,0.8,0.9375,3,0.8094,0.85
75,7,0.8812,0.9563,3,0.8114,0.8421
75,8,0.6562,0.9094,6,0.8563,0.8879
75,9,0.7875,0.9563,3,0.7603,0.8732
75,10,0.6375,0.9844,3,0.5029,0.8723
75,11,0.682,0.9469,3,0.8399,0.8615
75,12,0.3094,0.5156,15,0.7356,0.9032
75,13,0.36,0.7781,9,0.4792,0.8732
75,14,0.7312,0.9375,6,0.7597,0.7959
75,15,0.4906,0.75,9,0.5966,0.9022
75,16,0.2625,0.2812,69,0.5966,0.7149
75,17,0.5438,0.8625,9,0.7828,0.7955
75,18,0.4031,0.5062,21,0.6344,0.8671
75,19,0.3375,0.525,30,0.7929,0.8026
75,20,0.2859,0.3094,51,0.7342,0.7692
75,21,0.1922,0.1969,48,0.7345,0.8154
75,22,0.3469,0.525,15,0.8003,0.9013
75,23,0.2156,0.3844,53,0.5404,0.797
75,24,0.2563,0.4969,33,0.5051,0.795
75,25,0.3844,0.6,30,0.8027,0.8347
75,26,0.1547,0.2062,86,0.3359,0.6614
75,27,0.2391,0.3656,30,0.4261,0.8522
80,0,0.5812,0.5906,18,0.8027,0.8626
80,1,0.7256,0.8531,6,0.7558,0.8723
80,2,0.8406,0.9094,6,0.8343,0.9032
80,3,0.668,0.9656,3,0.7866,0.8901
80,4,0.6156,0.7125,18,0.7228,0.8598
80,5,0.8156,0.975,3,0.763,0.8696
80,6,0.8063,0.9563,3,0.7946,0.8125
80,7,0.8781,0.9469,3,0.8199,0.8235
80,8,0.668,0.8812,6,0.8719,0.9022
80,9,0.7781,0.9375,6,0.7601,0.8615
80,10,0.6305,0.9844,3,0.531,0.8764
80,11,0.682,0.9375,6,0.8044,0.8776
80,12,0.3031,0.4781,15,0.7386,0.9102
80,13,0.3581,0.7781,12,0.4764,0.8671
80,14,0.7547,0.9844,3,0.7007,0.8846
80,15,0.5,0.7688,6,0.6059,0.9189
80,16,0.2437,0.2437,78,0.5785,0.6777
80,17,0.5625,0.8906,9,0.7918,0.8408
80,18,0.4031,0.4969,21,0.6316,0.8696
80,19,0.3375,0.5062,18,0.7306,0.8861
80,20,0.2812,0.3,57,0.716,0.7455
80,21,0.1875,0.1969,48,0.7356,0.8175
80,22,0.3281,0.4875,33,0.749,0.7988
80,23,0.2375,0.4219,53,0.5454,0.7346
80,24,0.2594,0.4969,42,0.481,0.7391
80,25,0.3961,0.6,27,0.8052,0.8795
80,26,0.1594,0.225,86,0.337,0.6532
80,27,0.225,0.3563,39,0.4157,0.8107
85,0,0.6125,0.6469,24,0.7711,0.8248
85,1,0.7463,0.9187,3,0.7348,0.8846
85,2,0.8812,0.9844,3,0.6908,0.8868
85,3,0.6867,0.9563,3,0.8287,0.8901
85,4,0.6625,0.7594,9,0.6746,0.8831
85,5,0.8438,0.9938,2,0.4955,0.7591
85,6,0.8438,0.9844,3,0.62,0.76
85,7,0.8438,0.9094,6,0.8336,0.8636
85,8,0.6914,0.9094,6,0.8479,0.9053
85,9,0.7438,0.8531,9,0.7951,0.8953
85,10,0.6352,0.9844,3,0.5238,0.8652
85,11,0.668,0.9281,3,0.808,0.8696
85,12,0.2969,0.4313,24,0.734,0.8681
85,13,0.3488,0.7688,12,0.4809,0.8765
85,14,0.7547,0.975,3,0.7151,0.7908
85,15,0.475,0.7125,6,0.6021,0.9368
85,16,0.2953,0.3,57,0.6624,0.7489
85,17,0.5719,0.8531,6,0.8767,0.8811
85,18,0.4406,0.5437,9,0.7663,0.9384
85,19,0.3422,0.4969,30,0.7914,0.8137
85,20,0.2437,0.2531,48,0.7472,0.8041
85,21,0.1781,0.1781,84,0.6768,0.6806
85,22,0.3047,0.45,36,0.7751,0.7955
85,23,0.25,0.4594,53,0.5095,0.7315
85,24,0.2719,0.5344,45,0.4673,0.7039
85,25,0.4078,0.6188,21,0.813,0.8778
85,26,0.1594,0.2344,60,0.3929,0.7551
85,27,0.2391,0.3656,27,0.4335,0.867
90,0,0.65,0.7219,21,0.6583,0.8591
90,1,0.795,0.9656,3,0.7349,0.8393
90,2,0.8937,0.9844,3,0.7155,0.8929
90,3,0.6937,0.975,3,0.7486,0.8235
90,4,0.6781,0.7781,14,0.6596,0.8028
90,5,0.85,0.975,3,0.7302,0.85
90,6,0.8438,0.9656,3,0.8092,0.8879
90,7,0.8625,0.9281,3,0.8344,0.9062
90,8,0.6844,0.8812,6,0.8523,0.8737
90,9,0.7062,0.825,6,0.8221,0.8929
90,10,0.6398,0.9938,2,0.4247,0.8548
90,11,0.6773,0.9563,3,0.8353,0.8689
90,12,0.2656,0.3563,66,0.6319,0.77
90,13,0.3563,0.7594,9,0.5235,0.8831
90,14,0.7734,0.9844,3,0.7123,0.8678
90,15,0.4875,0.7406,9,0.5859,0.9022
90,16,0.3469,0.3937,27,0.7184,0.8608
90,17,0.6609,0.8906,6,0.8401,0.8516
90,18,0.4688,0.5625,14,0.615,0.9
90,19,0.3094,0.45,47,0.7481,0.7632
90,20,0.2531,0.2812,75,0.6676,0.6739
90,21,0.1781,0.1969,84,0.5875,0.6732
90,22,0.3281,0.4781,45,0.7398,0.749
90,23,0.2812,0.5156,26,0.6003,0.8653
90,24,0.3062,0.6,18,0.5338,0.8594
90,25,0.4055,0.6094,18,0.7635,0.8678
90,26,0.1547,0.225,54,0.4065,0.7823
90,27,0.225,0.3656,24,0.4562,0.8818
95,0,0.7,0.825,18,0.7548,0.8291
95,1,0.8231,0.9469,3,0.7683,0.8235
95,2,0.9031,0.9656,3,0.8189,0.8723
95,3,0.7078,0.975,3,0.7637,0.8421
95,4,0.7094,0.8344,14,0.7576,0.8571
95,5,0.8312,0.975,6,0.6638,0.8723
95,6,0.8563,0.975,3,0.7547,0.8265
95,7,0.8563,0.9375,6,0.7603,0.8537
95,8,0.6797,0.825,6,0.8114,0.8929
95,9,0.6969,0.7875,12,0.7777,0.8467
95,10,0.6352,0.9844,3,0.5235,0.8875
95,11,0.6844,0.9563,3,0.822,0.8743
