time,node,mean_occupancy,max_occupancy,min_largest_free_block,mean_fragmentation,max_fragmentation
50,14,0.6914,0.9656,3,0.761,0.8154
50,15,0.5875,0.9187,3,0.5716,0.8846
50,16,0.3797,0.4031,27,0.7473,0.8586
50,17,0.5906,0.7594,6,0.8556,0.9221
50,18,0.4078,0.6,12,0.746,0.9062
50,19,0.5391,0.6375,15,0.8515,0.8707
50,20,0.3141,0.3187,96,0.5145,0.5656
50,21,0.1125,0.1688,39,0.7131,0.8534
50,22,0.2672,0.3656,33,0.7777,0.8374
50,23,0.2687,0.3094,51,0.5976,0.7893
50,24,0.3875,0.6375,24,0.4622,0.7931
50,25,0.382,0.4969,18,0.8317,0.8882
50,26,0.0891,0.15,45,0.4269,0.8346
50,27,0.1969,0.3844,36,0.4086,0.8173
55,0,0.7844,0.8438,6,0.8283,0.88
55,1,0.8569,0.9469,3,0.7601,0.8537
55,2,0.9281,0.9469,3,0.8287,0.8696
55,3,0.6352,0.8344,6,0.8862,0.9043
55,4,0.6469,0.8063,9,0.8296,0.8548
55,5,0.8875,0.9563,3,0.8515,0.9189
55,6,0.6937,0.9094,3,0.8995,0.9182
55,7,0.8969,0.9938,2,0.5119,0.8125
55,8,0.7641,0.9281,6,0.7684,0.8421
55,9,0.6625,0.8719,5,0.8745,0.878
55,10,0.6305,0.9938,2,0.4487,0.9082
55,11,0.7617,0.9,6,0.8434,0.8784
55,12,0.2844,0.3469,27,0.5346,0.8708
55,13,0.3712,0.8156,9,0.5436,0.8827
55,14,0.6961,0.9656,3,0.7948,0.8475
55,15,0.5719,0.8906,6,0.5756,0.8983
55,16,0.3703,0.3937,42,0.7051,0.7835
55,17,0.5813,0.7594,12,0.82,0.8442
55,18,0.3984,0.6,12,0.7839,0.9062
55,19,0.4922,0.5719,24,0.7608,0.8248
55,20,0.3375,0.375,60,0.5286,0.7
55,21,0.1266,0.1875,33,0.7108,0.8731
55,22,0.2812,0.4125,33,0.7137,0.8245
55,23,0.2719,0.3,78,0.5478,0.6611
55,24,0.3781,0.6188,35,0.4128,0.7131
55,25,0.4172,0.5625,18,0.8446,0.8723
55,26,0.0938,0.1688,42,0.4211,0.8421
55,27,0.1969,0.3937,33,0.4149,0.8299
60,0,0.775,0.8625,6,0.8526,0.9032
60,1,0.8175,0.9187,3,0.8062,0.8846
60,2,0.9062,0.9563,3,0.825,0.85
60,3,0.6492,0.8438,12,0.792,0.8647
60,4,0.6125,0.7688,18,0.7951,0.823
60,5,0.8656,0.9281,6,0.7899,0.8916
60,6,0.7094,0.9187,6,0.8471,0.9159
60,7,0.9,0.9656,3,0.7914,0.8235
60,8,0.7594,0.9281,3,0.8328,0.9062
60,9,0.6844,0.9094,3,0.8707,0.8966
60,10,0.6539,0.9938,2,0.4397,0.9302
60,11,0.7734,0.9469,3,0.8432,0.9118
60,12,0.2938,0.3563,36,0.611,0.8252
60,13,0.39,0.8438,9,0.5336,0.8807
60,14,0.6937,0.975,3,0.7939,0.8929
60,15,0.5781,0.9094,9,0.4779,0.8475
60,16,0.3563,0.4313,57,0.7065,0.7261
60,17,0.5672,0.7594,6,0.886,0.9221
60,18,0.3891,0.5906,21,0.7064,0.8397
60,19,0.5391,0.6188,18,0.8135,0.8525
60,20,0.3609,0.3844,42,0.6198,0.7868
60,21,0.1266,0.1875,51,0.7564,0.8038
60,22,0.2906,0.4125,33,0.8051,0.8245
60,23,0.275,0.3094,74,0.5492,0.6694
60,24,0.3719,0.6375,24,0.4624,0.7931
60,25,0.4289,0.5906,24,0.7985,0.8259
60,26,0.0984,0.1781,54,0.3973,0.7947
60,27,0.2156,0.4313,36,0.4011,0.8022
65,0,0.7875,0.8625,6,0.8229,0.8636
65,1,0.8119,0.8812,6,0.7753,0.8548
65,2,0.9219,0.9656,3,0.8136,0.8636
65,3,0.6469,0.8438,6,0.8619,0.88
65,4,0.6344,0.8156,9,0.8452,0.8516
65,5,0.8719,0.975,3,0.7644,0.8989
65,6,0.7438,0.9375,6,0.8009,0.8916
65,7,0.9281,0.9844,3,0.6336,0.7736
65,8,0.7734,0.9563,6,0.7225,0.8421
65,9,0.6719,0.8531,6,0.8168,0.8723
65,10,0.6398,0.9844,3,0.5197,0.8636
65,11,0.7828,0.9375,6,0.8052,0.88
65,12,0.2875,0.3563,39,0.7378,0.8107
65,13,0.3806,0.825,6,0.522,0.8929
65,14,0.6914,0.9656,3,0.7915,0.8548
65,15,0.575,0.9,9,0.4908,0.8475
65,16,0.3469,0.4219,36,0.7675,0.8054
65,17,0.5719,0.7406,12,0.857,0.8586
65,18,0.3703,0.5625,12,0.8051,0.9143
65,19,0.5578,0.6375,12,0.8315,0.8966
65,20,0.3656,0.3937,27,0.7111,0.8608
65,21,0.1313,0.1875,51,0.7499,0.8038
65,22,0.2719,0.3937,27,0.6823,0.8608
65,23,0.2719,0.3187,74,0.5398,0.6606
65,24,0.3656,0.6094,21,0.4729,0.832
65,25,0.4313,0.5625,15,0.8569,0.9085
65,26,0.0938,0.1688,45,0.4154,0.8308
65,27,0.2156,0.4313,21,0.4423,0.8846
70,0,0.7656,0.8531,9,0.8198,0.8393
70,1,0.8063,0.9469,3,0.8082,0.8929
70,2,0.9281,0.9844,3,0.7089,0.8846
70,3,0.6281,0.8438,6,0.8637,0.8901
70,4,0.6562,0.8156,9,0.8465,0.8645
70,5,0.85,0.975,3,0.7437,0.8131
70,6,0.7406,0.8906,3,0.8802,0.9143
70,7,0.9125,0.9656,3,0.761,0.8235
70,8,0.7641,0.9281,3,0.748,0.8846
70,9,0.6781,0.8344,12,0.8224,0.8657
70,10,0.6188,0.9844,3,0.534,0.8812
70,11,0.7852,0.9656,3,0.799,0.8636
70,12,0.2844,0.3375,39,0.648,0.8211
70,13,0.3844,0.8156,6,0.4929,0.8983
70,14,0.7008,0.9938,2,0.6291,0.8615
70,15,0.5875,0.9094,6,0.5177,0.7931
70,16,0.3328,0.4219,39,0.7954,0.8017
70,17,0.5297,0.7219,9,0.8386,0.8989
70,18,0.3656,0.5625,12,0.8068,0.9143
70,19,0.5297,0.6094,12,0.8327,0.904
70,20,0.3609,0.3844,36,0.727,0.8173
70,21,0.1406,0.2062,51,0.7645,0.7992
70,22,0.2859,0.4125,27,0.7665,0.8564
70,23,0.2687,0.3094,33,0.618,0.8669
70,24,0.3469,0.6094,36,0.4211,0.712
70,25,0.4219,0.5531,15,0.8388,0.9118
70,26,0.0938,0.1688,42,0.4211,0.8421
70,27,0.1969,0.3937,30,0.4227,0.8454
75,0,0.7719,0.8719,6,0.8417,0.8537
75,1,0.8044,0.9187,6,0.744,0.831
75,2,0.9031,0.9469,5,0.7616,0.8571
75,3,0.6305,0.8344,12,0.8453,0.8902
75,4,0.65,0.7969,17,0.7999,0.8411
75,5,0.8625,0.975,6,0.6214,0.8211
75,6,0.7219,0.8625,3,0.8728,0.9318
75,7,0.9188,0.9844,3,0.6438,0.7857
75,8,0.7641,0.9469,3,0.7859,0.8973
75,9,0.6875,0.8625,6,0.8442,0.8657
75,10,0.6094,0.9844,3,0.5428,0.9155
75,11,0.7617,0.8906,6,0.8246,0.8393
75,12,0.3,0.3656,39,0.6256,0.8107
75,13,0.3919,0.8531,15,0.4744,0.8092
75,14,0.6984,0.9563,3,0.7953,0.88
75,15,0.5781,0.8719,6,0.5541,0.8537
75,16,0.3234,0.4031,39,0.7987,0.8017
75,17,0.5672,0.7688,9,0.8284,0.8784
75,18,0.3609,0.5719,18,0.7523,0.8686
75,19,0.5578,0.6,29,0.7899,0.8065
75,20,0.3469,0.3563,42,0.6646,0.7961
75,21,0.1453,0.2156,75,0.7155,0.7297
75,22,0.2812,0.4031,39,0.7027,0.7958
75,23,0.275,0.3375,66,0.5516,0.7432
75,24,0.3438,0.5813,45,0.4206,0.6642
75,25,0.4172,0.5344,15,0.8647,0.9118
75,26,0.0984,0.1781,42,0.4202,0.8403
75,27,0.2016,0.4031,30,0.4215,0.8429
80,0,0.7844,0.8906,6,0.8516,0.8812
80,1,0.8287,0.9375,3,0.7418,0.9032
80,2,0.9344,0.9469,3,0.8527,0.8846
80,3,0.6422,0.9375,6,0.827,0.8902
80,4,0.6469,0.7781,9,0.8554,0.8732
80,5,0.8719,0.9563,3,0.7825,0.8916
80,6,0.7281,0.8906,3,0.8952,0.9143
80,7,0.9,0.975,3,0.7336,0.8065
80,8,0.7688,0.9656,3,0.7826,0.8792
80,9,0.7313,0.9094,6,0.8149,0.8594
80,10,0.6375,0.9938,2,0.4264,0.8615
80,11,0.7688,0.9375,3,0.8422,0.8916
80,12,0.3094,0.3844,39,0.6901,0.802
80,13,0.4031,0.8812,5,0.5338,0.8684
80,14,0.7078,0.9656,3,0.7719,0.8537
80,15,0.5906,0.9187,6,0.5297,0.82
80,16,0.3187,0.3656,33,0.7707,0.8374
80,17,0.5906,0.7781,6,0.8792,0.9155
80,18,0.3797,0.6094,18,0.7184,0.856
80,19,0.5859,0.5906,15,0.8308,0.8855
80,20,0.3047,0.3281,69,0.5265,0.6791
80,21,0.1359,0.2062,60,0.7113,0.7638
80,22,0.3047,0.4406,42,0.6458,0.7654
80,23,0.2844,0.3469,48,0.5809,0.7703
80,24,0.3594,0.6188,30,0.365,0.7541
80,25,0.4313,0.5531,18,0.8427,0.8818
80,26,0.0938,0.1688,90,0.3308,0.6617
80,27,0.1922,0.3844,21,0.4467,0.8934
85,0,0.8187,0.9094,3,0.8448,0.8966
85,1,0.8588,0.9844,3,0.6286,0.8085
85,2,0.9406,0.975,3,0.7849,0.9062
85,3,0.682,0.9563,3,0.8297,0.8615
85,4,0.6562,0.7969,9,0.8943,0.9182
85,5,0.8906,0.9844,3,0.6306,0.8378
85,6,0.75,0.9375,3,0.8839,0.9143
85,7,0.9281,0.9938,2,0.4739,0.7966
85,8,0.7359,0.8812,6,0.8144,0.8537
85,9,0.7156,0.8812,6,0.8094,0.8421
85,10,0.6305,0.9938,2,0.4421,0.9032
85,11,0.7922,0.9469,3,0.8478,0.9141
85,12,0.3094,0.3844,48,0.6322,0.7563
85,13,0.405,0.9094,6,0.5197,0.8659
85,14,0.7078,0.9656,3,0.7442,0.8302
85,15,0.6,0.9,9,0.4872,0.7429
85,16,0.3375,0.4031,21,0.8313,0.8901
85,17,0.6281,0.8156,9,0.8316,0.8475
85,18,0.4078,0.6469,15,0.7193,0.8673
85,19,0.5766,0.6375,15,0.887,0.9032
85,20,0.2766,0.3094,83,0.6045,0.657
85,21,0.1453,0.2156,60,0.7082,0.761
85,22,0.3234,0.4594,42,0.7459,0.7572
85,23,0.2875,0.3563,45,0.5886,0.7816
85,24,0.3625,0.6375,15,0.4951,0.8707
85,25,0.4266,0.6094,21,0.8193,0.8492
85,26,0.0891,0.1594,87,0.3383,0.6766
85,27,0.1922,0.375,27,0.4325,0.865
90,0,0.8406,0.9375,6,0.7757,0.88
90,1,0.87,0.975,3,0.7629,0.8636
90,2,0.9375,0.975,3,0.797,0.8966
90,3,0.6937,0.975,3,0.793,0.8816
90,4,0.6437,0.825,9,0.8585,0.8846
90,5,0.8812,0.9844,3,0.6856,0.8442
90,6,0.7562,0.9281,6,0.8456,0.9062
90,7,0.9156,0.975,3,0.6885,0.8154
90,8,0.7078,0.8344,9,0.7808,0.8776
90,9,0.7094,0.8531,6,0.818,0.8723
90,10,0.6258,0.9938,2,0.4329,0.8875
90,11,0.7992,0.9,6,0.8626,0.8983
90,12,0.3312,0.4313,78,0.5892,0.6
90,13,0.4144,0.9469,3,0.5135,0.9148
90,14,0.7219,0.9469,3,0.8068,0.8286
90,15,0.5938,0.8906,6,0.5306,0.8286
90,16,0.3656,0.4406,21,0.8246,0.8827
90,17,0.675,0.8531,6,0.8337,0.8723
90,18,0.4313,0.6562,15,0.7743,0.8636
90,19,0.5719,0.6094,15,0.8897,0.8993
90,20,0.2906,0.3187,87,0.584,0.6314
90,21,0.1359,0.1969,60,0.7312,0.7665
90,22,0.3187,0.4406,27,0.8078,0.8492
90,23,0.2812,0.3281,45,0.5911,0.7907
90,24,0.3594,0.6188,39,0.4294,0.6803
90,25,0.4266,0.5906,15,0.8751,0.8855
90,26,0.0797,0.15,54,0.4007,0.8015
90,27,0.1969,0.3844,18,0.4543,0.9086
95,0,0.8281,0.9375,6,0.7317,0.9077
95,1,0.8756,0.9938,2,0.6462,0.8378
95,2,0.9406,0.9844,3,0.6441,0.7931
95,3,0.6914,0.975,3,0.773,0.8767
95,4,0.6469,0.825,8,0.8846,0.9159
95,5,0.8625,0.9844,3,0.7217,0.8868
95,6,0.7812,0.975,3,0.7731,0.8992
95,7,0.9125,0.9938,2,0.4306,0.7465
95,8,0.6937,0.8531,6,0.8493,0.9109
95,9,0.6813,0.7875,6,0.851,0.9118
95,10,0.6211,0.9938,2,0.4164,0.8605
