time,node,mean_occupancy,max_occupancy,min_largest_free_block,mean_fragmentation,max_fragmentation
15,6,0.85,0.9938,2,0.4457,0.703
15,7,0.875,0.9938,2,0.4831,0.7857
15,8,0.7594,0.8906,6,0.8505,0.88
15,9,0.5906,0.675,20,0.8174,0.8276
15,10,0.5414,0.975,3,0.5615,0.8516
15,11,0.675,0.8906,6,0.751,0.8594
15,12,0.2938,0.4969,36,0.6733,0.7764
15,13,0.2775,0.7031,9,0.409,0.9053
15,14,0.6609,0.9938,2,0.5368,0.8714
15,15,0.4906,0.825,30,0.3933,0.7155
15,16,0.5063,0.6281,21,0.5564,0.8235
15,17,0.7781,0.9094,6,0.7373,0.7931
15,18,0.4453,0.6094,45,0.47,0.64
15,19,0.2484,0.375,48,0.7537,0.76
15,20,0.1078,0.1688,117,0.3375,0.5602
15,21,0.1453,0.1594,75,0.6987,0.7212
15,22,0.2578,0.3656,48,0.766,0.7684
15,23,0.2406,0.4125,27,0.5822,0.8564
15,24,0.2375,0.3937,51,0.4523,0.7371
15,25,0.2531,0.4031,30,0.7554,0.8701
15,26,0.0891,0.1688,54,0.3985,0.797
15,27,0.1547,0.2344,48,0.402,0.8041
20,0,0.6406,0.7594,15,0.7406,0.8352
20,1,0.6881,0.8906,6,0.7423,0.8554
20,2,0.8594,0.9938,2,0.491,0.8125
20,3,0.6773,0.9563,6,0.7246,0.7978
20,4,0.5,0.6281,17,0.8141,0.8859
20,5,0.875,0.975,3,0.7866,0.88
20,6,0.875,0.9938,2,0.4995,0.8125
20,7,0.9031,0.9938,2,0.331,0.593
20,8,0.7688,0.9,6,0.8321,0.8983
20,9,0.6375,0.7406,15,0.7686,0.8515
20,10,0.532,0.9375,3,0.6346,0.8739
20,11,0.682,0.9,3,0.8253,0.9062
20,12,0.3188,0.5719,36,0.6371,0.7372
20,13,0.2756,0.6656,15,0.4271,0.8598
20,14,0.6609,0.9844,3,0.6785,0.8795
20,15,0.4937,0.7969,18,0.5183,0.8318
20,16,0.5391,0.6656,18,0.5435,0.8318
20,17,0.7828,0.9187,6,0.805,0.8407
20,18,0.4828,0.6469,42,0.5687,0.6283
20,19,0.2531,0.3844,48,0.7679,0.7794
20,20,0.1266,0.1875,111,0.4805,0.5731
20,21,0.15,0.1594,75,0.7133,0.7212
20,22,0.2578,0.3656,48,0.7604,0.7635
20,23,0.2437,0.45,27,0.5499,0.8466
20,24,0.2344,0.3844,42,0.4967,0.81
20,25,0.2578,0.4125,30,0.7235,0.855
20,26,0.0891,0.1688,54,0.3985,0.797
20,27,0.1641,0.2437,45,0.407,0.814
25,0,0.6437,0.7406,15,0.7873,0.8743
25,1,0.6975,0.9563,5,0.7349,0.8732
25,2,0.8906,0.9844,3,0.6685,0.8983
25,3,0.6656,0.9563,6,0.7468,0.8605
25,4,0.5344,0.7125,18,0.8,0.8719
25,5,0.8969,0.9375,6,0.7742,0.8421
25,6,0.8781,0.975,3,0.632,0.8163
25,7,0.8875,0.9656,3,0.7051,0.7857
25,8,0.7992,0.9094,6,0.8228,0.8636
25,9,0.6688,0.7594,12,0.832,0.8442
25,10,0.5227,0.9187,6,0.636,0.9062
25,11,0.6797,0.8812,6,0.8216,0.8846
25,12,0.3156,0.5344,42,0.6306,0.7302
25,13,0.2887,0.6844,9,0.4301,0.9109
25,14,0.6727,0.9938,2,0.6339,0.8795
25,15,0.5469,0.8906,6,0.4932,0.8286
25,16,0.5531,0.6375,15,0.5412,0.8707
25,17,0.8109,0.8906,9,0.7842,0.8256
25,18,0.5063,0.675,21,0.6467,0.7981
25,19,0.2766,0.4125,29,0.8301,0.8457
25,20,0.1406,0.2344,93,0.3725,0.6204
25,21,0.1453,0.1688,75,0.6153,0.718
25,22,0.2672,0.3844,42,0.7886,0.7904
25,23,0.25,0.4875,24,0.5858,0.8537
25,24,0.2375,0.4313,42,0.4967,0.8197
25,25,0.2648,0.4125,36,0.6942,0.8647
25,26,0.0938,0.1781,54,0.3973,0.7947
25,27,0.1641,0.2437,56,0.3894,0.7686
30,0,0.6375,0.7219,12,0.8009,0.8776
30,1,0.6975,0.8906,6,0.7606,0.9077
30,2,0.8625,0.9469,3,0.8396,0.88
30,3,0.6492,0.9187,9,0.8126,0.8938
30,4,0.5406,0.7219,21,0.7907,0.8934
30,5,0.8875,0.9,6,0.7405,0.8537
30,6,0.8844,0.9938,2,0.4724,0.7921
30,7,0.8875,0.9938,2,0.4226,0.6429
30,8,0.7781,0.9375,3,0.8688,0.88
30,9,0.6937,0.7781,9,0.8413,0.8732
30,10,0.5437,0.9281,3,0.6432,0.8696
30,11,0.6961,0.8531,6,0.8112,0.8792
30,12,0.3469,0.5906,21,0.6444,0.8397
30,13,0.2831,0.6844,9,0.4393,0.9109
30,14,0.6867,0.9938,2,0.5663,0.8248
30,15,0.5781,0.9094,6,0.5171,0.7931
30,16,0.5625,0.6094,9,0.5963,0.928
30,17,0.7969,0.8625,6,0.8446,0.8636
30,18,0.5297,0.7031,15,0.688,0.8421
30,19,0.2953,0.4406,29,0.8271,0.838
30,20,0.1641,0.2437,78,0.6955,0.7133
30,21,0.1547,0.1688,75,0.6899,0.718
30,22,0.2531,0.375,45,0.7166,0.775
30,23,0.25,0.5062,30,0.5375,0.8101
30,24,0.2531,0.4781,51,0.4633,0.6953
30,25,0.2742,0.4031,36,0.7012,0.8115
30,26,0.0984,0.1875,54,0.3962,0.7923
30,27,0.1594,0.2437,59,0.3832,0.7562
35,0,0.6344,0.6937,18,0.7663,0.8741
35,1,0.7181,0.9187,6,0.7598,0.8235
35,2,0.8625,0.9656,3,0.8268,0.88
35,3,0.6375,0.9281,6,0.8396,0.9077
35,4,0.5312,0.675,23,0.8263,0.8743
35,5,0.8594,0.8812,6,0.8206,0.8421
35,6,0.8563,0.9844,3,0.6895,0.8448
35,7,0.8906,0.9938,2,0.266,0.4
35,8,0.7688,0.9281,3,0.8674,0.877
35,9,0.7188,0.8063,12,0.8153,0.8554
35,10,0.5484,0.975,3,0.581,0.8951
35,11,0.6867,0.825,6,0.7918,0.8929
35,12,0.3719,0.6469,21,0.6516,0.8142
35,13,0.2887,0.6844,12,0.4292,0.8812
35,14,0.6937,0.975,3,0.7226,0.81
35,15,0.5719,0.8906,9,0.463,0.7429
35,16,0.5156,0.5437,21,0.7025,0.8562
35,17,0.7828,0.8531,6,0.822,0.8723
35,18,0.4922,0.6469,20,0.77,0.823
35,19,0.3094,0.4594,41,0.7997,0.8364
35,20,0.1594,0.2531,66,0.6613,0.7238
35,21,0.1641,0.1688,81,0.6637,0.6955
35,22,0.2672,0.3937,63,0.6649,0.6753
35,23,0.2719,0.5437,18,0.5541,0.8767
35,24,0.2687,0.4969,57,0.443,0.683
35,25,0.2766,0.375,23,0.7889,0.885
35,26,0.1031,0.1969,54,0.3949,0.7899
35,27,0.1688,0.2344,42,0.4143,0.8286
40,0,0.6312,0.6844,15,0.8057,0.8881
40,1,0.7219,0.9469,3,0.8026,0.8953
40,2,0.8688,0.975,3,0.8002,0.9221
40,3,0.6305,0.9094,3,0.8603,0.8966
40,4,0.5656,0.7875,6,0.8423,0.9118
40,5,0.8375,0.8906,6,0.7938,0.8421
40,6,0.8219,0.9469,3,0.8082,0.8235
40,7,0.8906,0.975,3,0.6717,0.7273
40,8,0.7547,0.9187,9,0.8068,0.8784
40,9,0.7094,0.825,15,0.7888,0.8626
40,10,0.5508,0.9656,3,0.6014,0.8993
40,11,0.682,0.8156,9,0.8307,0.8875
40,12,0.3469,0.6,15,0.6366,0.8828
40,13,0.2812,0.6562,12,0.4576,0.8909
40,14,0.7078,0.9938,2,0.6301,0.877
40,15,0.6094,0.9375,9,0.4333,0.75
40,16,0.4969,0.5062,15,0.7788,0.9051
40,17,0.7594,0.8719,6,0.8605,0.8673
40,18,0.5156,0.75,15,0.7367,0.8125
40,19,0.2953,0.4313,30,0.8172,0.8352
40,20,0.1453,0.2156,66,0.7114,0.7371
40,21,0.1734,0.1781,81,0.6543,0.692
40,22,0.2672,0.3937,78,0.6262,0.6545
40,23,0.2719,0.5344,21,0.552,0.8591
40,24,0.2687,0.5156,57,0.4412,0.6913
40,25,0.2883,0.4031,36,0.7778,0.8286
40,26,0.1078,0.2062,54,0.3937,0.7874
40,27,0.1734,0.2437,60,0.376,0.7521
45,0,0.5938,0.6188,21,0.7998,0.8467
45,1,0.6581,0.8812,6,0.8218,0.8966
45,2,0.8344,0.9656,3,0.8385,0.9082
45,3,0.6305,0.8812,6,0.8465,0.8626
45,4,0.5781,0.8063,9,0.8408,0.8548
45,5,0.8812,0.9375,6,0.6721,0.7692
45,6,0.825,0.9281,3,0.8675,0.9204
45,7,0.9219,0.9656,3,0.5462,0.7273
45,8,0.7523,0.8906,6,0.8246,0.9155
45,9,0.725,0.8438,12,0.8282,0.8824
45,10,0.5461,0.9281,3,0.6804,0.9326
45,11,0.6469,0.7688,9,0.8432,0.8784
45,12,0.3625,0.6469,15,0.6683,0.8673
45,13,0.2925,0.6844,9,0.445,0.9109
45,14,0.6844,0.9656,3,0.8069,0.8739
45,15,0.6,0.9375,6,0.4975,0.7925
45,16,0.45,0.4875,35,0.7331,0.8138
45,17,0.6797,0.8156,6,0.8704,0.8983
45,18,0.5156,0.7688,18,0.7131,0.7568
45,19,0.3094,0.4688,44,0.7621,0.7831
45,20,0.1594,0.2437,95,0.628,0.6486
45,21,0.1875,0.2062,87,0.6426,0.6575
45,22,0.2859,0.4219,60,0.6632,0.6757
45,23,0.2375,0.4594,30,0.5471,0.8266
45,24,0.25,0.45,77,0.4059,0.6608
45,25,0.2953,0.4406,30,0.7521,0.8583
45,26,0.1125,0.2156,39,0.4223,0.8446
45,27,0.1688,0.2437,74,0.3523,0.6942
50,0,0.6031,0.6094,18,0.79,0.856
50,1,0.6731,0.9281,6,0.7559,0.8909
50,2,0.8281,0.9844,3,0.7327,0.9182
50,3,0.6375,0.8719,6,0.836,0.8723
50,4,0.5781,0.7688,12,0.8312,0.8378
50,5,0.875,0.9375,5,0.7995,0.8421
50,6,0.8531,0.9375,6,0.7604,0.8812
50,7,0.9031,0.9938,2,0.4329,0.7273
50,8,0.7406,0.8344,6,0.8519,0.9077
50,9,0.7188,0.8438,9,0.8474,0.88
50,10,0.5531,0.9094,3,0.6619,0.8966
50,11,0.6375,0.7781,9,0.821,0.8732
50,12,0.35,0.5719,21,0.6829,0.8467
50,13,0.2944,0.675,9,0.4598,0.9135
50,14,0.6891,0.975,3,0.7577,0.8421
50,15,0.6,0.9187,6,0.5259,0.8085
50,16,0.4219,0.4219,33,0.7324,0.8216
50,17,0.6516,0.8063,9,0.828,0.8548
50,18,0.4734,0.7219,18,0.7477,0.7978
50,19,0.3281,0.4969,24,0.7656,0.8509
50,20,0.15,0.2344,104,0.547,0.5755
50,21,0.1688,0.1781,60,0.666,0.777
50,22,0.2672,0.3937,36,0.7345,0.8144
50,23,0.2437,0.45,30,0.5444,0.8295
50,24,0.2469,0.4125,78,0.3969,0.6055
50,25,0.3023,0.4313,18,0.768,0.9011
50,26,0.1219,0.2344,39,0.4204,0.8408
50,27,0.1734,0.2437,59,0.3781,0.7562
55,0,0.625,0.675,32,0.7098,0.7214
55,1,0.6787,0.9281,6,0.6247,0.9406
55,2,0.8375,0.9656,3,0.8199,0.9022
55,3,0.6398,0.8812,6,0.8477,0.88
55,4,0.5719,0.8063,9,0.8053,0.8548
55,5,0.8844,0.9375,3,0.8244,0.85
55,6,0.8656,0.975,3,0.7477,0.8909
55,7,0.9031,0.9844,3,0.6225,0.7403
55,8,0.7688,0.8344,5,0.8661,0.9057
55,9,0.7156,0.8063,9,0.8644,0.8828
55,10,0.5437,0.9375,9,0.589,0.9109
55,11,0.6422,0.7312,9,0.8474,0.8953
55,12,0.35,0.5906,15,0.7418,0.8855
55,13,0.2944,0.6562,18,0.4879,0.8364
55,14,0.6867,0.9938,2,0.6589,0.8929
55,15,0.5813,0.9,6,0.5703,0.8983
55,16,0.4078,0.4125,27,0.7857,0.8586
55,17,0.6188,0.7875,6,0.8053,0.9118
55,18,0.4594,0.6937,18,0.7025,0.8163
55,19,0.3281,0.4875,54,0.7301,0.7895
55,20,0.1266,0.2156,92,0.5781,0.6335
55,21,0.1594,0.1688,48,0.7708,0.8235
55,22,0.2672,0.3937,48,0.7036,0.7526
55,23,0.2437,0.4219,33,0.5267,0.8216
55,24,0.2531,0.4219,60,0.352,0.7209
55,25,0.3164,0.4594,15,0.7849,0.9133
55,26,0.1313,0.2531,39,0.4184,0.8368
55,27,0.1828,0.2437,71,0.3533,0.7066
60,0,0.5781,0.6375,21,0.7696,0.819
60,1,0.6506,0.8719,6,0.733,0.8868
60,2,0.8125,0.9375,3,0.8065,0.9082
60,3,0.6445,0.8812,6,0.8202,0.8811
60,4,0.5812,0.825,12,0.7825,0.8492
60,5,0.8844,0.9187,3,0.8553,0.8846
60,6,0.8563,0.975,3,0.7172,0.9016
60,7,0.9125,0.9938,2,0.4972,0.7857
60,8,0.7828,0.8719,6,0.8746,0.8992
60,9,0.7281,0.825,9,0.861,0.8989
60,10,0.5602,0.9844,3,0.5361,0.9053
60,11,0.6773,0.8063,12,0.7909,0.8442
60,12,0.3687,0.6,18,0.7811,0.8594
60,13,0.3112,0.6844,12,0.5319,0.8918
60,14,0.6961,0.9938,2,0.6662,0.9022
60,15,0.5812,0.8719,6,0.5802,0.8868
60,16,0.3469,0.3844,60,0.6815,0.7285
60,17,0.5578,0.6844,15,0.7801,0.8515
60,18,0.45,0.6937,12,0.738,0.8776
60,19,0.3375,0.5156,42,0.7158,0.729
60,20,0.1547,0.2437,95,0.5696,0.6074
60,21,0.1922,0.2062,63,0.7334,0.752
60,22,0.3047,0.45,39,0.7665,0.7784
60,23,0.2375,0.4125,39,0.5828,0.811
60,24,0.25,0.4219,63,0.3541,0.711
60,25,0.3141,0.4219,30,0.7751,0.8776
60,26,0.1266,0.2437,47,0.4029,0.8058
60,27,0.1828,0.2531,60,0.3798,0.749
65,0,0.575,0.5906,21,0.7264,0.8397
65,1,0.6338,0.8156,9,0.6991,0.8676
65,2,0.8312,0.9844,3,0.7346,0.9109
65,3,0.6703,0.9469,3,0.8228,0.905
65,4,0.5875,0.8344,9,0.7631,0.8302
65,5,0.9062,0.9563,3,0.8285,0.8696
65,6,0.85,0.9938,2,0.5147,0.8168
65,7,0.9219,0.9938,2,0.5274,0.8548
65,8,0.7688,0.8812,3,0.8687,0.9211
65,9,0.7188,0.7688,9,0.8357,0.9022
65,10,0.5531,0.9844,3,0.5385,0.9053
65,11,0.6937,0.8156,6,0.8441,0.925
65,12,0.3594,0.5437,21,0.7842,0.8562
65,13,0.3169,0.6656,12,0.5312,0.8879
65,14,0.7125,0.9938,2,0.6222,0.8875
65,15,0.6,0.8812,11,0.4474,0.7105
65,16,0.3422,0.4125,62,0.6675,0.7339
65,17,0.5625,0.6656,15,0.7507,0.8598
65,18,0.4453,0.6937,15,0.7892,0.8469
65,19,0.3469,0.5344,42,0.6992,0.7181
65,20,0.1594,0.2344,87,0.6637,0.6826
65,21,0.1875,0.2062,63,0.7012,0.752
65,22,0.3094,0.4594,48,0.7386,0.7546
65,23,0.2594,0.45,27,0.5882,0.8466
65,24,0.2594,0.45,39,0.465,0.8211
65,25,0.3211,0.4406,33,0.7876,0.8156
65,26,0.1219,0.2344,66,0.3653,0.7306
65,27,0.1734,0.2531,102,0.3021,0.5732
70,0,0.5563,0.5625,33,0.693,0.7692
70,1,0.615,0.8063,9,0.6337,0.8548
70,2,0.8219,0.9844,3,0.7118,0.8879
70,3,0.6586,0.9469,3,0.8369,0.8571
70,4,0.5844,0.8812,12,0.6485,0.7665
70,5,0.9156,0.975,3,0.6684,0.8302
70,6,0.8312,0.975,3,0.6036,0.8286
70,7,0.8969,0.9844,3,0.57,0.8554
70,8,0.757,0.8719,6,0.8385,0.8537
70,9,0.7125,0.7781,9,0.864,0.8776
70,10,0.5367,0.9375,3,0.6523,0.9135
70,11,0.7172,0.8344,3,0.8818,0.9464
70,12,0.3719,0.6,21,0.7357,0.8359
70,13,0.3206,0.7031,15,0.5352,0.8564
70,14,0.7125,0.9844,3,0.7253,0.8831
70,15,0.6125,0.9281,6,0.5065,0.7805
70,16,0.3469,0.4313,63,0.6871,0.7203
70,17,0.6047,0.75,9,0.6605,0.8875
70,18,0.4172,0.6469,30,0.7346,0.7346
70,19,0.3375,0.525,33,0.7223,0.7829
70,20,0.15,0.2437,98,0.579,0.595
70,21,0.1828,0.1969,63,0.7421,0.7549
70,22,0.3234,0.4781,66,0.6727,0.7406
70,23,0.2563,0.4219,30,0.5689,0.8745
70,24,0.2562,0.4406,63,0.4307,0.711
70,25,0.3398,0.4875,24,0.7729,0.8537
70,26,0.1266,0.2437,75,0.345,0.6901
70,27,0.1922,0.2625,51,0.3919,0.7839
75,0,0.5687,0.5719,24,0.7044,0.8286
75,1,0.63,0.8063,6,0.6914,0.9032
75,2,0.8531,0.975,3,0.7789,0.8916
75,3,0.6445,0.9375,6,0.8009,0.8563
75,4,0.5844,0.8625,6,0.7221,0.8696
75,5,0.9094,0.9844,3,0.7089,0.8966
75,6,0.825,0.9844,3,0.6864,0.8356
75,7,0.9062,0.9844,3,0.6231,0.8442
75,8,0.7852,0.8906,6,0.8426,0.871
75,9,0.7344,0.825,9,0.85,0.8696
75,10,0.5437,0.9469,3,0.6447,0.8816
75,11,0.7031,0.8344,6,0.8562,0.8916
75,12,0.375,0.6,33,0.726,0.8038
75,13,0.3319,0.7312,15,0.5138,0.8295
75,14,0.6961,0.9563,3,0.8626,0.9302
75,15,0.6063,0.9094,5,0.5598,0.8864
75,16,0.3328,0.3937,39,0.6302,0.8326
75,17,0.6047,0.7688,12,0.7374,0.8378
75,18,0.4031,0.6375,15,0.8301,0.8707
75,19,0.3563,0.5719,33,0.7068,0.7591
75,20,0.1594,0.2625,98,0.5788,0.5847
75,21,0.1875,0.2062,63,0.7576,0.7632
75,22,0.3375,0.4969,27,0.785,0.8323
75,23,0.25,0.4125,54,0.5375,0.7429
75,24,0.2687,0.45,39,0.4851,0.8134
75,25,0.3422,0.4781,24,0.7775,0.8563
75,26,0.1172,0.225,48,0.4032,0.8065
75,27,0.2062,0.3,81,0.3245,0.6384
80,0,0.5719,0.6188,15,0.7322,0.877
80,1,0.6206,0.7781,14,0.716,0.8108
80,2,0.8438,0.975,3,0.7735,0.8652
80,3,0.6492,0.9469,3,0.8395,0.8537
80,4,0.6,0.825,6,0.8417,0.8929
80,5,0.9031,0.9469,3,0.8297,0.8723
80,6,0.8125,0.975,3,0.7073,0.872
80,7,0.9094,0.9844,3,0.5481,0.8442
80,8,0.7922,0.8812,5,0.862,0.8828
80,9,0.6969,0.7781,6,0.8907,0.9155
80,10,0.5508,0.9563,3,0.6325,0.8839
80,11,0.7172,0.8812,6,0.8061,0.8442
80,12,0.3563,0.5813,21,0.8152,0.8433
80,13,0.3281,0.7312,6,0.536,0.9302
80,14,0.7031,0.9938,2,0.6504,0.9189
80,15,0.6094,0.9187,6,0.541,0.8537
80,16,0.3563,0.4219,48,0.5943,0.7885
80,17,0.5859,0.7406,12,0.7794,0.8554
80,18,0.4359,0.7031,20,0.7895,0.7895
80,19,0.3469,0.5344,33,0.7238,0.7785
80,20,0.15,0.2344,122,0.5409,0.592
80,21,0.2062,0.2156,54,0.7699,0.7849
80,22,0.3422,0.5156,24,0.7083,0.8452
80,23,0.2563,0.4031,48,0.5569,0.7966
80,24,0.2594,0.4688,39,0.4384,0.7706
80,25,0.3469,0.4781,24,0.7716,0.9008
80,26,0.1219,0.2344,48,0.402,0.8041
80,27,0.1922,0.2906,53,0.3936,0.7665
85,0,0.6156,0.6375,18,0.7569,0.8448
85,1,0.6694,0.8438,6,0.7081,0.88
85,2,0.8969,0.9938,2,0.5881,0.8966
85,3,0.6656,0.9563,3,0.8354,0.8636
85,4,0.6,0.825,6,0.8347,0.8929
85,5,0.925,0.9469,3,0.7709,0.8421
85,6,0.8438,0.9938,2,0.5393,0.8905
85,7,0.9094,0.9844,3,0.6345,0.8784
85,8,0.7758,0.8719,5,0.8821,0.9153
85,9,0.7031,0.7875,6,0.8899,0.9118
85,10,0.5719,0.975,3,0.5909,0.8953
85,11,0.7383,0.8812,9,0.7554,0.8302
85,12,0.3438,0.5531,27,0.7979,0.8112
85,13,0.3187,0.675,9,0.5466,0.9135
85,14,0.7078,0.9938,2,0.6555,0.9221
85,15,0.6094,0.9094,6,0.5451,0.8421
85,16,0.3937,0.4594,47,0.6913,0.7814
85,17,0.6844,0.8156,12,0.734,0.7966
85,18,0.4453,0.6844,17,0.8056,0.8317
85,19,0.3563,0.5719,42,0.7176,0.7418
85,20,0.1359,0.225,107,0.5843,0.6
85,21,0.2016,0.2062,51,0.7768,0.8016
85,22,0.3469,0.5156,24,0.7686,0.8452
85,23,0.2687,0.3937,30,0.6061,0.8454
85,24,0.2687,0.4688,39,0.3995,0.7706
85,25,0.3539,0.525,24,0.7431,0.8421
85,26,0.1266,0.2437,60,0.376,0.7521
85,27,0.1922,0.2812,57,0.3813,0.7522
90,0,0.625,0.6844,15,0.7868,0.8839
90,1,0.6937,0.8719,6,0.7487,0.8723
90,2,0.9281,0.9844,3,0.7045,0.8636
90,3,0.6937,0.975,5,0.6897,0.8368
90,4,0.6062,0.8719,6,0.8074,0.8537
90,5,0.9313,0.9656,3,0.7741,0.8125
90,6,0.85,0.9938,2,0.4894,0.8433
90,7,0.8625,0.9563,3,0.8187,0.8846
90,8,0.7828,0.8812,6,0.8511,0.8983
90,9,0.6719,0.7594,6,0.8919,0.9221
90,10,0.5625,0.9844,3,0.5254,0.8696
90,11,0.7477,0.8625,9,0.7719,0.8509
90,12,0.3312,0.5062,30,0.7458,0.8101
90,13,0.3094,0.6656,12,0.5466,0.9058
90,14,0.7078,0.9844,3,0.7471,0.8916
90,15,0.6,0.9094,5,0.5692,0.88
90,16,0.4641,0.5062,33,0.7494,0.8216
90,17,0.7594,0.8531,9,0.8061,0.8085
90,18,0.4734,0.7031,17,0.7948,0.8211
90,19,0.3422,0.5437,21,0.8244,0.8562
90,20,0.1219,0.2062,80,0.5649,0.685
90,21,0.1875,0.1969,69,0.7232,0.7315
90,22,0.3187,0.45,36,0.742,0.7955
90,23,0.2781,0.4313,39,0.5289,0.7857
90,24,0.2687,0.4875,27,0.467,0.8354
90,25,0.3609,0.5437,21,0.8022,0.8562
90,26,0.1313,0.2531,30,0.4372,0.8745
90,27,0.2109,0.3,83,0.3147,0.6295
95,0,0.6531,0.7688,24,0.7255,0.7764
95,1,0.7181,0.9187,3,0.7914,0.8846
95,2,0.9313,0.9844,3,0.6491,0.82
95,3,0.7008,0.9375,3,0.7808,0.85
95,4,0.6531,0.9094,6,0.7439,0.8598
95,5,0.9437,0.9844,3,0.6714,0.8286
95,6,0.8563,0.9844,3,0.635,0.88
95,7,0.8625,0.9656,3,0.7629,0.7857
95,8,0.7523,0.8438,6,0.8434,0.88
95,9,0.6719,0.75,6,0.9012,0.925
95,10,0.5414,0.975,3,0.5989,0.8966
95,11,0.7523,0.8531,8,0.8559,0.9241
