time,node,mean_occupancy,max_occupancy,min_largest_free_block,mean_fragmentation,max_fragmentation
20,20,0.2391,0.2906,57,0.7516,0.7808
20,21,0.1219,0.1406,54,0.7816,0.8036
20,22,0.2297,0.3563,21,0.7888,0.8981
20,23,0.2406,0.3563,21,0.6013,0.8981
20,24,0.2156,0.3281,33,0.5624,0.8546
20,25,0.3539,0.4875,33,0.7146,0.8326
20,26,0.1313,0.2531,51,0.3933,0.7866
20,27,0.1641,0.2906,41,0.4097,0.8194
25,0,0.6437,0.9281,5,0.8307,0.864
25,1,0.7125,0.8719,3,0.8243,0.94
25,2,0.925,0.9469,6,0.702,0.7692
25,3,0.7008,0.975,3,0.7238,0.8475
25,4,0.4875,0.6844,15,0.8513,0.9068
25,5,0.8875,0.9844,3,0.6815,0.8514
25,6,0.775,0.9469,3,0.8486,0.8868
25,7,0.8375,0.975,3,0.6189,0.8209
25,8,0.7266,0.8344,6,0.8194,0.8868
25,9,0.6437,0.9094,6,0.835,0.8565
25,10,0.5297,0.975,3,0.6009,0.8941
25,11,0.7336,0.9375,3,0.7943,0.85
25,12,0.275,0.5344,27,0.7395,0.8188
25,13,0.2513,0.5813,12,0.5049,0.9104
25,14,0.7008,0.9844,3,0.7021,0.8393
25,15,0.55,0.8156,15,0.4368,0.7458
25,16,0.4594,0.5719,15,0.8304,0.8905
25,17,0.7922,0.8156,9,0.8224,0.8475
25,18,0.3422,0.4406,18,0.7968,0.8994
25,19,0.3656,0.4969,42,0.7532,0.7673
25,20,0.2344,0.2719,63,0.7422,0.7549
25,21,0.1312,0.1594,54,0.7794,0.7993
25,22,0.2438,0.3844,21,0.7864,0.8934
25,23,0.2375,0.3656,18,0.5761,0.9113
25,24,0.2156,0.3469,33,0.5429,0.8584
25,25,0.3586,0.525,33,0.7896,0.8631
25,26,0.1219,0.2344,39,0.4204,0.8408
25,27,0.1594,0.2812,57,0.3761,0.7522
30,0,0.6344,0.9094,6,0.8246,0.8786
30,1,0.7125,0.8719,6,0.8259,0.8983
30,2,0.8969,0.9375,3,0.841,0.88
30,3,0.6867,0.9375,3,0.7983,0.85
30,4,0.4906,0.6562,15,0.7734,0.8636
30,5,0.9031,0.9844,3,0.6689,0.8136
30,6,0.7562,0.9656,3,0.8339,0.9268
30,7,0.8094,0.9469,3,0.7727,0.8235
30,8,0.7195,0.8531,9,0.8439,0.8938
30,9,0.6438,0.9094,6,0.7984,0.8784
30,10,0.5109,0.9938,2,0.4424,0.8992
30,11,0.7406,0.9375,3,0.814,0.85
30,12,0.2656,0.5156,27,0.7056,0.8258
30,13,0.2625,0.6094,18,0.45,0.856
30,14,0.6937,0.9187,3,0.808,0.8846
30,15,0.5563,0.8344,9,0.481,0.8302
30,16,0.4406,0.5719,24,0.8038,0.8248
30,17,0.7734,0.8063,15,0.6802,0.7581
30,18,0.3422,0.4219,24,0.8356,0.8703
30,19,0.3797,0.5062,21,0.7536,0.8671
30,20,0.2625,0.3187,63,0.7108,0.752
30,21,0.1219,0.15,56,0.7746,0.7941
30,22,0.2437,0.375,21,0.6693,0.895
30,23,0.2281,0.3563,24,0.5822,0.9008
30,24,0.2062,0.3187,39,0.5329,0.8326
30,25,0.3727,0.525,30,0.7949,0.8599
30,26,0.1266,0.2437,39,0.4194,0.8388
30,27,0.1781,0.3,30,0.433,0.8661
35,0,0.6594,0.9469,5,0.7897,0.8767
35,1,0.7406,0.9375,3,0.8313,0.8868
35,2,0.9031,0.9094,3,0.8132,0.9062
35,3,0.6937,0.9563,3,0.7927,0.8448
35,4,0.5,0.6562,15,0.7696,0.8636
35,5,0.9062,0.9938,2,0.5514,0.8696
35,6,0.7438,0.9469,3,0.8263,0.8588
35,7,0.8375,0.9938,2,0.437,0.7023
35,8,0.7219,0.8812,3,0.8789,0.9211
35,9,0.675,0.9375,6,0.7038,0.8548
35,10,0.5016,0.9281,6,0.6161,0.8776
35,11,0.7547,0.9563,3,0.8155,0.8516
35,12,0.2906,0.5906,21,0.598,0.8397
35,13,0.27,0.6094,30,0.4682,0.8605
35,14,0.6984,0.9375,3,0.8559,0.8643
35,15,0.5812,0.8812,6,0.4994,0.8929
35,16,0.45,0.6,24,0.779,0.8125
35,17,0.7781,0.8906,6,0.8302,0.8318
35,18,0.3422,0.4219,18,0.8518,0.9027
35,19,0.4172,0.5344,15,0.7577,0.8993
35,20,0.2859,0.3375,57,0.7186,0.7311
35,21,0.1125,0.1219,69,0.6838,0.7544
35,22,0.2391,0.3563,36,0.7738,0.8252
35,23,0.225,0.3656,24,0.6018,0.9032
35,24,0.1875,0.2812,30,0.5683,0.8745
35,25,0.3937,0.5531,21,0.8183,0.8531
35,26,0.1359,0.2625,39,0.4174,0.8347
35,27,0.1922,0.3187,33,0.4243,0.8486
40,0,0.6188,0.8625,8,0.7851,0.8537
40,1,0.7125,0.8812,6,0.8163,0.8491
40,2,0.8937,0.9094,6,0.7853,0.8537
40,3,0.675,0.9844,3,0.7173,0.8601
40,4,0.5,0.675,15,0.7669,0.8563
40,5,0.8906,0.9844,3,0.7305,0.9221
40,6,0.7344,0.9094,3,0.8767,0.8966
40,7,0.8375,0.975,3,0.7289,0.7857
40,8,0.7336,0.8438,9,0.837,0.8558
40,9,0.6656,0.9187,3,0.7742,0.9077
40,10,0.5297,0.9844,3,0.5172,0.8873
40,11,0.7406,0.9656,3,0.7985,0.9053
40,12,0.3094,0.6281,12,0.6701,0.8992
40,13,0.2888,0.6656,21,0.49,0.8421
40,14,0.7102,0.9375,3,0.8352,0.9062
40,15,0.6031,0.9281,6,0.4962,0.88
40,16,0.4031,0.5344,32,0.7703,0.7852
40,17,0.7547,0.8719,9,0.7265,0.7805
40,18,0.2906,0.3656,33,0.7773,0.8374
40,19,0.4406,0.5437,36,0.6739,0.7534
40,20,0.3094,0.3937,51,0.7503,0.7944
40,21,0.1406,0.1688,60,0.6918,0.7744
40,22,0.2719,0.4219,27,0.7615,0.8541
40,23,0.2,0.3187,36,0.5385,0.8599
40,24,0.1687,0.2625,48,0.5139,0.8088
40,25,0.3961,0.5531,24,0.7965,0.8346
40,26,0.1359,0.2625,33,0.4301,0.8602
40,27,0.2063,0.3375,33,0.4222,0.8443
45,0,0.6125,0.8344,9,0.7918,0.8743
45,1,0.7181,0.9375,6,0.7348,0.8318
45,2,0.9219,0.9469,3,0.7536,0.8286
45,3,0.6422,0.9563,3,0.833,0.8844
45,4,0.5031,0.6562,15,0.8477,0.896
45,5,0.9062,0.975,3,0.7927,0.9032
45,6,0.7281,0.8812,6,0.8102,0.8563
45,7,0.8469,0.9563,3,0.8067,0.8487
45,8,0.7594,0.8906,9,0.8238,0.9182
45,9,0.6625,0.9281,3,0.8099,0.8732
45,10,0.5414,0.9938,2,0.4551,0.9118
45,11,0.7383,0.9469,3,0.8381,0.9277
45,12,0.2875,0.5531,18,0.6802,0.8741
45,13,0.2925,0.675,12,0.5151,0.8846
45,14,0.7195,0.9656,3,0.8066,0.8953
45,15,0.6094,0.9187,3,0.5794,0.8846
45,16,0.3844,0.5062,30,0.7843,0.8101
45,17,0.7031,0.8812,12,0.6842,0.6842
45,18,0.2859,0.375,33,0.8086,0.835
45,19,0.4734,0.5719,18,0.8018,0.8686
45,20,0.3281,0.4219,39,0.7966,0.8041
45,21,0.1266,0.15,66,0.6853,0.7574
45,22,0.2578,0.3937,36,0.7417,0.8144
45,23,0.1812,0.2719,42,0.5406,0.8385
45,24,0.1781,0.3094,51,0.4886,0.7692
45,25,0.4078,0.6094,24,0.7972,0.8282
45,26,0.15,0.2906,33,0.4273,0.8546
45,27,0.2109,0.3469,33,0.4211,0.8421
50,0,0.6094,0.8156,9,0.8407,0.872
50,1,0.675,0.825,6,0.7981,0.8929
50,2,0.8937,0.9281,3,0.7725,0.8696
50,3,0.6281,0.9469,3,0.8058,0.8901
50,4,0.5219,0.7125,14,0.8249,0.9205
50,5,0.9188,0.9844,3,0.6777,0.8475
50,6,0.7188,0.8625,6,0.8716,0.9118
50,7,0.8594,0.9844,3,0.5981,0.8487
50,8,0.7312,0.9094,6,0.8566,0.8953
50,9,0.6719,0.9563,6,0.7664,0.8953
50,10,0.5344,0.9656,6,0.5611,0.9118
50,11,0.7453,0.9281,3,0.8136,0.9155
50,12,0.2906,0.5437,18,0.6706,0.8767
50,13,0.3038,0.7125,9,0.5038,0.9022
50,14,0.7195,0.975,3,0.8087,0.9326
50,15,0.6063,0.9187,6,0.5443,0.8636
50,16,0.3375,0.4406,36,0.7158,0.7989
50,17,0.6656,0.8344,6,0.7943,0.8868
50,18,0.2625,0.3469,54,0.7643,0.7871
50,19,0.5063,0.6281,18,0.7899,0.8487
50,20,0.3328,0.4031,39,0.8089,0.822
50,21,0.1313,0.15,66,0.6833,0.7574
50,22,0.2531,0.3844,24,0.7469,0.8782
50,23,0.1719,0.2625,42,0.5516,0.822
50,24,0.1625,0.2906,48,0.5097,0.7885
50,25,0.4078,0.5625,20,0.8407,0.863
50,26,0.15,0.2906,51,0.3877,0.7753
50,27,0.2016,0.3187,29,0.4335,0.867
55,0,0.6094,0.7688,21,0.7357,0.8671
55,1,0.6675,0.8344,9,0.7207,0.8302
55,2,0.8875,0.9563,5,0.7243,0.8831
55,3,0.6375,0.9469,3,0.848,0.8846
55,4,0.5156,0.6562,12,0.8317,0.8909
55,5,0.8875,0.9938,2,0.5673,0.8732
55,6,0.6688,0.8156,6,0.8604,0.8983
55,7,0.8469,0.9844,3,0.648,0.8168
55,8,0.7125,0.8906,9,0.7874,0.88
55,9,0.6875,0.9469,3,0.8567,0.9189
55,10,0.5508,0.9938,2,0.4367,0.88
55,11,0.7406,0.9187,3,0.8019,0.8846
55,12,0.2906,0.525,15,0.6805,0.9013
55,13,0.3056,0.7125,9,0.5227,0.9022
55,14,0.7172,0.9844,3,0.7563,0.9326
55,15,0.6188,0.9187,3,0.4431,0.9062
55,16,0.3094,0.4219,44,0.706,0.7622
55,17,0.6281,0.8063,8,0.748,0.871
55,18,0.2578,0.3281,33,0.8156,0.8465
55,19,0.5156,0.5813,18,0.6885,0.8657
55,20,0.3469,0.4313,33,0.7398,0.8187
55,21,0.1406,0.1688,84,0.6467,0.6842
55,22,0.2437,0.375,30,0.7877,0.85
55,23,0.1687,0.2719,48,0.5554,0.8216
55,24,0.1656,0.3,26,0.5447,0.8839
55,25,0.4008,0.5531,26,0.7796,0.8565
55,26,0.15,0.2906,42,0.4075,0.815
55,27,0.2063,0.3375,39,0.4182,0.816
60,0,0.6312,0.8063,12,0.8002,0.8743
60,1,0.6975,0.8531,9,0.6987,0.8125
60,2,0.9094,0.9469,3,0.8823,0.9268
60,3,0.6328,0.9469,3,0.8116,0.8584
60,4,0.5094,0.6281,18,0.7953,0.8487
60,5,0.8937,0.9844,3,0.7214,0.8966
60,6,0.6875,0.8438,6,0.8927,0.9155
60,7,0.8594,0.9656,3,0.6565,0.7876
60,8,0.7688,0.9375,6,0.8167,0.8846
60,9,0.7,0.9563,3,0.8174,0.8732
60,10,0.5414,0.9938,2,0.4292,0.8868
60,11,0.7547,0.9563,3,0.7665,0.8125
60,12,0.2781,0.4969,21,0.6839,0.8696
60,13,0.3056,0.6844,15,0.5113,0.8565
60,14,0.7125,0.9563,3,0.8068,0.9189
60,15,0.6063,0.9281,9,0.4724,0.8085
60,16,0.2906,0.3937,69,0.6318,0.6443
60,17,0.6328,0.825,6,0.8124,0.8929
60,18,0.2344,0.2906,45,0.7944,0.8018
60,19,0.5437,0.6,41,0.5776,0.6797
60,20,0.3469,0.4313,39,0.7297,0.7857
60,21,0.1406,0.1781,84,0.6469,0.6806
60,22,0.2344,0.3563,30,0.8216,0.8544
60,23,0.1594,0.2531,63,0.5026,0.7684
60,24,0.1656,0.2906,60,0.5013,0.7719
60,25,0.4219,0.5813,18,0.7812,0.8657
60,26,0.1594,0.3094,39,0.4118,0.8235
60,27,0.2109,0.3375,48,0.3919,0.7736
65,0,0.6219,0.7688,20,0.7053,0.8758
65,1,0.6769,0.8531,9,0.7267,0.8163
65,2,0.9094,0.9844,3,0.7104,0.9077
65,3,0.6305,0.9469,3,0.8527,0.8636
65,4,0.5281,0.6375,18,0.7268,0.8448
65,5,0.8875,0.975,3,0.7684,0.8676
65,6,0.7031,0.8625,6,0.8501,0.8636
65,7,0.8688,0.975,3,0.7459,0.8269
65,8,0.7547,0.9187,6,0.8253,0.8652
65,9,0.6719,0.9094,6,0.8129,0.8256
65,10,0.5109,0.9844,3,0.532,0.8953
65,11,0.7523,0.9375,6,0.7265,0.9189
65,12,0.2844,0.5062,21,0.7289,0.8671
65,13,0.3094,0.6844,15,0.5002,0.8515
65,14,0.7148,0.9563,3,0.7964,0.9118
65,15,0.6063,0.9656,3,0.5249,0.8475
65,16,0.2766,0.3656,60,0.6618,0.7044
65,17,0.5719,0.7781,12,0.7382,0.831
65,18,0.2438,0.3094,54,0.7714,0.7871
65,19,0.5625,0.6281,36,0.591,0.6975
65,20,0.3234,0.3844,30,0.7607,0.8477
65,21,0.1547,0.1969,87,0.6353,0.6615
65,22,0.2391,0.3656,36,0.8057,0.8227
65,23,0.1625,0.2625,63,0.4886,0.7684
65,24,0.1844,0.3094,57,0.4968,0.7756
65,25,0.4406,0.5906,18,0.8244,0.8657
65,26,0.1688,0.3281,39,0.4093,0.8186
65,27,0.225,0.3563,29,0.4296,0.8592
70,0,0.6094,0.7781,24,0.6952,0.8588
70,1,0.6825,0.8344,6,0.7571,0.8868
70,2,0.9062,0.975,3,0.7541,0.8983
70,3,0.6258,0.9563,3,0.8402,0.88
70,4,0.5531,0.6469,15,0.7768,0.8673
70,5,0.8906,0.9563,3,0.8464,0.9143
70,6,0.7062,0.8719,3,0.8419,0.9268
70,7,0.8719,0.975,3,0.7754,0.8776
70,8,0.7266,0.9187,3,0.8837,0.9297
70,9,0.7062,0.9469,3,0.8216,0.8732
70,10,0.525,0.9938,2,0.441,0.9221
70,11,0.743,0.9563,3,0.746,0.9302
70,12,0.2969,0.525,18,0.7268,0.8816
70,13,0.3169,0.7312,12,0.4378,0.8605
70,14,0.7195,0.9844,3,0.7504,0.9268
70,15,0.5844,0.9281,6,0.5356,0.8676
70,16,0.2578,0.3375,60,0.6931,0.717
70,17,0.5859,0.7969,6,0.8713,0.9077
70,18,0.2484,0.3187,39,0.8041,0.8211
70,19,0.5859,0.675,24,0.6269,0.7692
70,20,0.3422,0.4125,36,0.7712,0.8085
70,21,0.1594,0.2062,87,0.6016,0.6575
70,22,0.2438,0.3844,21,0.8422,0.8934
70,23,0.1531,0.2531,78,0.488,0.7194
70,24,0.175,0.2812,48,0.5254,0.811
70,25,0.4336,0.6,18,0.8572,0.8818
70,26,0.1875,0.3656,27,0.4335,0.867
70,27,0.2344,0.3563,30,0.4272,0.8544
75,0,0.625,0.7781,17,0.7538,0.8758
75,1,0.6844,0.8438,3,0.7579,0.94
75,2,0.9219,0.9656,3,0.7864,0.8235
75,3,0.6305,0.9375,9,0.7477,0.8795
75,4,0.5625,0.6844,15,0.7661,0.8515
75,5,0.8812,0.9938,2,0.5423,0.8302
75,6,0.6937,0.8719,6,0.8311,0.8537
75,7,0.8812,0.9938,2,0.534,0.8163
75,8,0.7008,0.9,3,0.8935,0.9224
75,9,0.7031,0.9187,6,0.8107,0.8442
75,10,0.518,0.9844,3,0.5087,0.8442
75,11,0.7383,0.9281,3,0.815,0.9062
75,12,0.2906,0.5156,18,0.7071,0.8839
75,13,0.3225,0.7688,12,0.4841,0.8378
75,14,0.7172,0.9563,3,0.7937,0.8966
75,15,0.5812,0.8906,9,0.5326,0.8548
75,16,0.2578,0.3375,87,0.6082,0.6692
75,17,0.5672,0.7875,9,0.7975,0.8676
75,18,0.2484,0.3187,39,0.8022,0.8211
75,19,0.5906,0.675,24,0.5745,0.7692
75,20,0.3328,0.3937,42,0.7887,0.794
75,21,0.1547,0.1875,96,0.5965,0.6308
75,22,0.2484,0.3844,24,0.8282,0.8782
75,23,0.1406,0.2156,63,0.5307,0.7518
75,24,0.175,0.2719,36,0.5422,0.8583
75,25,0.4312,0.5906,21,0.8137,0.8548
75,26,0.1781,0.3469,30,0.4282,0.8565
75,27,0.2203,0.3281,33,0.4285,0.8465
80,0,0.6344,0.7969,11,0.7376,0.8902
80,1,0.7087,0.8531,6,0.7393,0.9155
80,2,0.9,0.9281,3,0.8755,0.8846
80,3,0.607,0.8812,6,0.8148,0.8564
80,4,0.5969,0.6656,12,0.8395,0.8879
80,5,0.8875,0.9938,2,0.5535,0.8868
80,6,0.7281,0.9,6,0.7877,0.8615
80,7,0.8688,0.9656,3,0.731,0.75
80,8,0.7078,0.9375,6,0.8229,0.9224
80,9,0.7438,0.9844,3,0.6902,0.8548
80,10,0.5297,0.975,3,0.5771,0.8784
80,11,0.7359,0.9,3,0.7966,0.9062
80,12,0.2906,0.4969,39,0.6703,0.7578
80,13,0.3281,0.7875,12,0.5012,0.85
80,14,0.7312,0.975,3,0.7572,0.822
80,15,0.5969,0.9281,6,0.5119,0.7966
80,16,0.2672,0.3656,93,0.5887,0.6504
80,17,0.5578,0.7781,9,0.8517,0.8732
80,18,0.2484,0.3094,54,0.7682,0.7808
80,19,0.5953,0.6844,18,0.6387,0.8218
80,20,0.3234,0.3656,39,0.7865,0.8079
80,21,0.1547,0.1969,96,0.5756,0.6265
80,22,0.2766,0.4406,24,0.7639,0.8659
80,23,0.1531,0.225,72,0.4813,0.7097
80,24,0.175,0.2719,36,0.5422,0.8583
80,25,0.443,0.6094,21,0.7724,0.832
80,26,0.1734,0.3375,47,0.3892,0.7783
80,27,0.2203,0.3375,33,0.4326,0.8443
85,0,0.6781,0.8063,11,0.8287,0.8786
85,1,0.7275,0.825,5,0.7222,0.9107
85,2,0.9375,0.9844,3,0.6798,0.8537
85,3,0.6445,0.9375,3,0.8353,0.8636
85,4,0.5656,0.6844,9,0.724,0.9109
85,5,0.8875,0.9656,3,0.7878,0.8235
85,6,0.7719,0.9094,6,0.8074,0.8433
85,7,0.8937,0.975,3,0.6435,0.6625
85,8,0.7453,0.9375,6,0.7817,0.8739
85,9,0.7219,0.9375,3,0.8363,0.8983
85,10,0.525,0.9844,3,0.5282,0.8953
85,11,0.7688,0.9844,3,0.7079,0.878
85,12,0.2594,0.4313,53,0.6736,0.7347
85,13,0.33,0.7875,12,0.5034,0.8689
85,14,0.7289,0.9563,3,0.8155,0.8475
85,15,0.5969,0.9469,6,0.5049,0.8676
85,16,0.3141,0.4406,63,0.6279,0.648
85,17,0.6234,0.8438,6,0.8615,0.88
85,18,0.2625,0.3281,54,0.746,0.7488
85,19,0.6094,0.675,15,0.7567,0.8558
85,20,0.3047,0.3469,42,0.7851,0.799
85,21,0.1453,0.1875,108,0.5362,0.5846
85,22,0.2812,0.45,24,0.7311,0.8636
85,23,0.1562,0.2344,57,0.4979,0.7673
85,24,0.1906,0.3,36,0.4799,0.8548
85,25,0.4383,0.6188,21,0.7769,0.8279
85,26,0.1781,0.3469,30,0.4282,0.8565
85,27,0.2344,0.3563,30,0.4325,0.8544
90,0,0.7188,0.8625,9,0.8188,0.8879
90,1,0.7612,0.8812,6,0.7693,0.8421
90,2,0.9531,0.975,3,0.6466,0.6897
90,3,0.6469,0.9375,3,0.8624,0.8846
90,4,0.6031,0.7406,12,0.783,0.8741
90,5,0.9187,0.9656,3,0.6737,0.8393
90,6,0.7906,0.9281,6,0.7954,0.8929
90,7,0.8844,0.9844,3,0.5889,0.8125
90,8,0.75,0.9187,3,0.8641,0.8953
90,9,0.7,0.8625,9,0.8029,0.8732
90,10,0.5273,0.9938,2,0.4301,0.865
90,11,0.7734,0.9375,6,0.8145,0.8983
90,12,0.2563,0.3937,53,0.6763,0.7268
90,13,0.3263,0.7688,12,0.5127,0.8835
90,14,0.743,0.9844,3,0.7267,0.8615
90,15,0.5938,0.9469,6,0.5209,0.9155
90,16,0.4031,0.5531,33,0.6921,0.7692
90,17,0.7031,0.9281,6,0.7977,0.8563
90,18,0.3281,0.4031,42,0.7583,0.7801
90,19,0.6,0.6469,32,0.7011,0.7168
90,20,0.2906,0.3281,36,0.8061,0.8494
90,21,0.1547,0.2062,108,0.5731,0.5748
90,22,0.2859,0.45,24,0.8411,0.8636
90,23,0.175,0.2719,27,0.6128,0.8841
90,24,0.1969,0.3187,48,0.5086,0.7798
90,25,0.4172,0.5625,38,0.7626,0.8016
90,26,0.1734,0.3375,38,0.4104,0.8208
90,27,0.2062,0.3187,30,0.4312,0.8624
95,0,0.7594,0.9,6,0.822,0.8989
95,1,0.7725,0.9094,6,0.7957,0.8605
95,2,0.9625,0.9844,3,0.6697,0.8235
95,3,0.6656,0.9656,3,0.8025,0.8465
95,4,0.6344,0.7875,12,0.7644,0.8657
95,5,0.9188,0.9469,3,0.7936,0.85
95,6,0.8094,0.9469,6,0.7894,0.8723
95,7,0.8719,0.975,3,0.6536,0.8077
95,8,0.7312,0.8906,3,0.8434,0.9143
95,9,0.725,0.9094,9,0.8045,0.8676
