time,node,mean_occupancy,max_occupancy,min_largest_free_block,mean_fragmentation,max_fragmentation
15,7,0.9156,0.9938,2,0.3991,0.7973
15,8,0.8063,0.9844,3,0.6439,0.8554
15,9,0.6188,0.8156,15,0.822,0.8807
15,10,0.5531,0.9844,3,0.5141,0.8652
15,11,0.7617,0.9563,3,0.8233,0.8827
15,12,0.2344,0.4125,48,0.6192,0.7447
15,13,0.2456,0.6094,30,0.4215,0.76
15,14,0.6797,0.9469,3,0.824,0.8737
15,15,0.5469,0.9375,6,0.5172,0.8515
15,16,0.3609,0.5344,24,0.731,0.8389
15,17,0.7359,0.8063,9,0.8433,0.8548
15,18,0.3703,0.4125,21,0.6814,0.8883
15,19,0.3047,0.3469,27,0.8041,0.8708
15,20,0.1781,0.2156,63,0.76,0.7709
15,21,0.1266,0.1688,66,0.678,0.7519
15,22,0.2484,0.3656,54,0.6997,0.734
15,23,0.2938,0.5062,24,0.5692,0.8481
15,24,0.2594,0.4219,48,0.4679,0.7767
15,25,0.3773,0.6094,18,0.7864,0.856
15,26,0.1594,0.3094,27,0.4389,0.8778
15,27,0.1594,0.3187,41,0.406,0.8119
20,0,0.7156,0.9844,3,0.6712,0.9027
20,1,0.8137,0.9563,3,0.7643,0.9082
20,2,0.9344,0.9469,3,0.8542,0.8696
20,3,0.6937,0.9938,2,0.623,0.8784
20,4,0.6969,0.8063,15,0.7752,0.8256
20,5,0.8563,0.975,3,0.7519,0.8615
20,6,0.7687,0.9656,3,0.8097,0.8636
20,7,0.9031,0.9938,2,0.5403,0.8235
20,8,0.7992,0.9656,6,0.6865,0.8163
20,9,0.6688,0.8906,9,0.8379,0.8966
20,10,0.5836,0.9938,2,0.4305,0.9189
20,11,0.7477,0.9187,6,0.806,0.8883
20,12,0.2625,0.4875,48,0.6988,0.7947
20,13,0.2531,0.6094,27,0.5109,0.8744
20,14,0.6961,0.9469,3,0.8183,0.8487
20,15,0.5625,0.9563,6,0.4817,0.8737
20,16,0.3656,0.525,24,0.734,0.8421
20,17,0.6891,0.7688,9,0.8552,0.8784
20,18,0.3656,0.3937,20,0.7574,0.8969
20,19,0.3141,0.3375,36,0.8226,0.8302
20,20,0.1922,0.2531,63,0.7549,0.7734
20,21,0.1125,0.15,92,0.5893,0.6618
20,22,0.2672,0.3937,48,0.789,0.8255
20,23,0.3,0.5344,21,0.5868,0.8811
20,24,0.2531,0.4031,57,0.4369,0.7349
20,25,0.375,0.6094,39,0.7379,0.8017
20,26,0.1453,0.2812,36,0.4217,0.8435
20,27,0.1594,0.3187,41,0.406,0.8119
25,0,0.7125,0.9656,3,0.755,0.8378
25,1,0.8119,0.9469,3,0.7756,0.9053
25,2,0.9,0.9281,3,0.8104,0.8966
25,3,0.675,0.9469,5,0.8051,0.88
25,4,0.7531,0.9,9,0.8126,0.8831
25,5,0.8344,0.9375,6,0.8143,0.9118
25,6,0.7562,0.9656,3,0.8301,0.8994
25,7,0.8844,0.9938,2,0.5217,0.8652
25,8,0.7898,0.9563,3,0.7705,0.8879
25,9,0.6781,0.8719,6,0.8621,0.8707
25,10,0.6023,0.975,3,0.5574,0.8065
25,11,0.757,0.9094,9,0.782,0.8786
25,12,0.2875,0.525,42,0.704,0.7237
25,13,0.285,0.7031,15,0.5464,0.8966
25,14,0.7242,0.9656,3,0.7973,0.8703
25,15,0.5938,0.975,6,0.3322,0.7465
25,16,0.3984,0.5625,15,0.8138,0.8929
25,17,0.7688,0.825,12,0.7787,0.7857
25,18,0.375,0.45,27,0.8162,0.8466
25,19,0.3281,0.3469,30,0.7993,0.8565
25,20,0.1828,0.2437,63,0.7044,0.7397
25,21,0.1172,0.1594,92,0.6516,0.658
25,22,0.3,0.4594,27,0.802,0.8439
25,23,0.3125,0.5062,27,0.5679,0.8544
25,24,0.2844,0.4125,30,0.5345,0.8429
25,25,0.3773,0.6188,15,0.8403,0.8884
25,26,0.1406,0.2719,33,0.4292,0.8584
25,27,0.1688,0.3375,27,0.4363,0.8726
30,0,0.7156,0.9094,6,0.8556,0.9077
30,1,0.8231,0.9656,3,0.7792,0.837
30,2,0.8719,0.8906,3,0.8788,0.9143
30,3,0.6984,0.9656,3,0.7676,0.7907
30,4,0.7531,0.8438,12,0.7904,0.8319
30,5,0.8344,0.9469,3,0.8303,0.8548
30,6,0.7625,0.9469,3,0.8284,0.8492
30,7,0.9219,0.9938,2,0.5424,0.8235
30,8,0.7898,0.9187,6,0.8133,0.8989
30,9,0.6688,0.8719,6,0.8354,0.8537
30,10,0.5977,0.975,3,0.5998,0.8909
30,11,0.7781,0.9938,2,0.5927,0.8696
30,12,0.2938,0.525,29,0.6996,0.8092
30,13,0.2963,0.6844,15,0.5049,0.8515
30,14,0.7102,0.9094,3,0.8573,0.8966
30,15,0.5812,0.9375,8,0.4629,0.7887
30,16,0.3703,0.5437,24,0.768,0.8356
30,17,0.7734,0.825,6,0.8285,0.8929
30,18,0.3656,0.4219,20,0.8373,0.8919
30,19,0.3656,0.3937,33,0.7687,0.8299
30,20,0.2344,0.3094,63,0.6679,0.7149
30,21,0.1125,0.1406,92,0.5972,0.6655
30,22,0.3,0.4594,21,0.8029,0.8786
30,23,0.2906,0.4688,32,0.5684,0.8326
30,24,0.2906,0.4594,30,0.5319,0.85
30,25,0.3867,0.6375,15,0.8351,0.8856
30,26,0.1547,0.3,33,0.4263,0.8527
30,27,0.1734,0.3469,45,0.3923,0.7847
35,0,0.6875,0.9,12,0.7974,0.8977
35,1,0.8213,0.9469,6,0.7702,0.8514
35,2,0.9062,0.9375,3,0.8161,0.9062
35,3,0.6797,0.9375,5,0.7775,0.8163
35,4,0.7812,0.8531,6,0.8402,0.8723
35,5,0.8531,0.975,3,0.7825,0.8831
35,6,0.7531,0.9,3,0.8484,0.9062
35,7,0.9062,0.9938,2,0.4916,0.7857
35,8,0.7969,0.9469,6,0.7219,0.8875
35,9,0.6625,0.8344,6,0.8631,0.8868
35,10,0.593,0.9938,2,0.4119,0.8442
35,11,0.7828,0.9656,3,0.8128,0.8671
35,12,0.2875,0.4969,24,0.6237,0.8509
35,13,0.3169,0.7406,12,0.5302,0.8554
35,14,0.7266,0.9094,6,0.8536,0.8883
35,15,0.5969,0.9844,3,0.4385,0.9155
35,16,0.3516,0.5156,21,0.7842,0.8645
35,17,0.75,0.8156,9,0.8198,0.8475
35,18,0.3703,0.4219,21,0.84,0.8865
35,19,0.4125,0.45,24,0.7768,0.8636
35,20,0.2203,0.3,63,0.7012,0.7188
35,21,0.1125,0.1406,92,0.5972,0.6655
35,22,0.3047,0.4688,18,0.8107,0.8941
35,23,0.2719,0.4594,30,0.5568,0.8696
35,24,0.2781,0.4313,27,0.5687,0.8544
35,25,0.375,0.6094,24,0.7668,0.8729
35,26,0.1594,0.3094,33,0.4253,0.8507
35,27,0.1734,0.3375,38,0.4104,0.8208
40,0,0.6875,0.8906,6,0.8655,0.8941
40,1,0.8063,0.8531,6,0.798,0.8723
40,2,0.8469,0.8531,6,0.8574,0.88
40,3,0.6773,0.9281,3,0.8232,0.8846
40,4,0.8187,0.9094,6,0.7841,0.7931
40,5,0.8719,0.9844,3,0.6972,0.8615
40,6,0.7625,0.9281,3,0.8349,0.8696
40,7,0.9125,0.9844,3,0.5594,0.8235
40,8,0.825,0.9563,3,0.8111,0.8302
40,9,0.6469,0.825,9,0.827,0.8393
40,10,0.5742,0.9656,3,0.6089,0.8875
40,11,0.7805,0.9563,3,0.8124,0.8613
40,12,0.3,0.5156,42,0.6177,0.729
40,13,0.3281,0.75,9,0.5307,0.8875
40,14,0.7266,0.9094,6,0.8089,0.8916
40,15,0.5906,0.975,3,0.5011,0.8784
40,16,0.3469,0.4875,21,0.8533,0.872
40,17,0.7125,0.8156,12,0.8263,0.856
40,18,0.3797,0.4313,21,0.8656,0.8846
40,19,0.4219,0.4688,51,0.695,0.7
40,20,0.2062,0.2719,71,0.6895,0.6953
40,21,0.1172,0.1594,56,0.6628,0.7918
40,22,0.3375,0.5062,15,0.8116,0.9051
40,23,0.2719,0.4313,27,0.5968,0.8795
40,24,0.2719,0.4125,45,0.5151,0.7847
40,25,0.3773,0.6,24,0.7276,0.8326
40,26,0.1594,0.3094,36,0.4186,0.8371
40,27,0.1781,0.3375,38,0.4104,0.8208
45,0,0.6656,0.8812,9,0.8327,0.9226
45,1,0.7969,0.8906,8,0.7881,0.8831
45,2,0.8219,0.8719,3,0.8831,0.9268
45,3,0.668,0.9281,5,0.7775,0.8558
45,4,0.8063,0.8719,6,0.8143,0.8983
45,5,0.8719,0.9656,3,0.7968,0.9032
45,6,0.7687,0.9375,3,0.8072,0.85
45,7,0.9156,0.9844,3,0.6476,0.8154
45,8,0.8203,0.9094,3,0.8594,0.8966
45,9,0.6813,0.825,3,0.8118,0.9464
45,10,0.5859,0.9938,2,0.4369,0.8989
45,11,0.7828,0.9469,3,0.7704,0.8786
45,12,0.3312,0.5906,42,0.547,0.6794
45,13,0.3412,0.7875,12,0.5268,0.8861
45,14,0.7266,0.9,6,0.851,0.9221
45,15,0.6031,0.975,3,0.5094,0.9032
45,16,0.3234,0.4688,21,0.8356,0.8765
45,17,0.6984,0.8344,9,0.8508,0.8714
45,18,0.3516,0.4406,27,0.8292,0.8492
45,19,0.4453,0.5062,12,0.8047,0.9241
45,20,0.2391,0.3187,45,0.7351,0.7936
45,21,0.1219,0.1594,53,0.7223,0.803
45,22,0.3516,0.525,15,0.7853,0.9013
45,23,0.2563,0.4219,21,0.6143,0.8865
45,24,0.2781,0.4219,33,0.5546,0.8421
45,25,0.3773,0.6094,24,0.7655,0.8929
45,26,0.1547,0.3,36,0.4196,0.8393
45,27,0.1781,0.3281,38,0.4116,0.8233
50,0,0.6781,0.8812,9,0.8275,0.9051
50,1,0.7744,0.8906,8,0.7908,0.8421
50,2,0.8187,0.8625,6,0.8758,0.8916
50,3,0.6352,0.8906,3,0.827,0.9143
50,4,0.7875,0.9,6,0.8328,0.8953
50,5,0.8594,0.9656,3,0.8293,0.8929
50,6,0.7562,0.9375,3,0.8803,0.9062
50,7,0.9031,0.9844,3,0.6989,0.8732
50,8,0.832,0.9281,3,0.8374,0.8696
50,9,0.7094,0.8438,6,0.8533,0.88
50,10,0.5906,0.9938,2,0.4286,0.8784
50,11,0.7523,0.9187,3,0.7756,0.8846
50,12,0.3438,0.6281,42,0.5511,0.7097
50,13,0.3375,0.7688,9,0.5202,0.8784
50,14,0.7195,0.9,3,0.8951,0.925
50,15,0.5906,0.9375,3,0.5705,0.8615
50,16,0.3047,0.4406,21,0.8398,0.8827
50,17,0.6797,0.8063,6,0.8467,0.9032
50,18,0.3422,0.4594,24,0.8177,0.8613
50,19,0.4547,0.5437,15,0.8526,0.8973
50,20,0.2344,0.3094,48,0.7799,0.7828
50,21,0.1219,0.1594,57,0.7912,0.8055
50,22,0.3234,0.4969,21,0.7804,0.8696
50,23,0.2563,0.4219,30,0.599,0.8661
50,24,0.2875,0.4406,51,0.4612,0.7524
50,25,0.382,0.6469,15,0.7578,0.8673
50,26,0.15,0.2906,36,0.4207,0.8414
50,27,0.1828,0.3281,24,0.4442,0.8884
55,0,0.6969,0.8438,9,0.8674,0.9109
55,1,0.75,0.8344,11,0.7425,0.8036
55,2,0.8094,0.8719,6,0.8679,0.9302
55,3,0.6305,0.9,9,0.7903,0.88
55,4,0.7844,0.8156,9,0.8211,0.8676
55,5,0.85,0.9281,3,0.8412,0.8696
55,6,0.7156,0.8906,6,0.8139,0.85
55,7,0.9156,0.9938,2,0.5491,0.8615
55,8,0.832,0.9563,3,0.8217,0.8615
55,9,0.6906,0.8625,9,0.8264,0.8618
55,10,0.5742,0.9938,2,0.4027,0.8235
55,11,0.743,0.9281,3,0.8109,0.8723
55,12,0.3438,0.5906,51,0.527,0.6901
55,13,0.3469,0.7875,6,0.5316,0.9118
55,14,0.7148,0.8906,6,0.8172,0.8953
55,15,0.5844,0.9,9,0.4908,0.8475
55,16,0.2625,0.3656,38,0.806,0.8128
55,17,0.6094,0.7312,17,0.7823,0.8023
55,18,0.3328,0.4406,15,0.8452,0.9162
55,19,0.4781,0.5625,24,0.6617,0.8286
55,20,0.2484,0.3187,36,0.7805,0.8349
55,21,0.1266,0.1781,39,0.8245,0.8517
55,22,0.3234,0.4969,33,0.7431,0.795
55,23,0.2531,0.4219,36,0.5724,0.8512
55,24,0.2781,0.4219,48,0.4928,0.7703
55,25,0.3844,0.6281,18,0.7807,0.8487
55,26,0.1547,0.3,42,0.4062,0.8125
55,27,0.2016,0.3469,42,0.3995,0.799
60,0,0.7031,0.8812,6,0.8233,0.8421
60,1,0.78,0.9094,8,0.7818,0.8605
60,2,0.8031,0.8531,6,0.8863,0.9189
60,3,0.6352,0.9281,3,0.8426,0.88
60,4,0.8031,0.8344,9,0.811,0.8302
60,5,0.8781,0.9375,5,0.8222,0.8864
60,6,0.75,0.9375,3,0.8084,0.8564
60,7,0.9156,0.9844,3,0.6629,0.8615
60,8,0.825,0.9469,3,0.8592,0.8846
60,9,0.6969,0.8438,6,0.8772,0.9
60,10,0.5813,0.9938,2,0.4208,0.9189
60,11,0.757,0.9375,3,0.7999,0.8615
60,12,0.3219,0.5625,32,0.5001,0.7714
60,13,0.3544,0.7969,9,0.5301,0.8696
60,14,0.7266,0.9,6,0.8711,0.925
60,15,0.6094,0.9656,3,0.5043,0.7857
60,16,0.2344,0.3187,50,0.7162,0.7706
60,17,0.6141,0.7406,9,0.8452,0.8916
60,18,0.3469,0.45,18,0.8373,0.8977
60,19,0.4781,0.5813,18,0.7378,0.8657
60,20,0.2719,0.3469,36,0.7855,0.8278
60,21,0.1313,0.1875,39,0.8236,0.85
60,22,0.3516,0.5437,24,0.784,0.8356
60,23,0.25,0.4219,42,0.5377,0.773
60,24,0.275,0.4125,33,0.5532,0.8252
60,25,0.3961,0.6844,24,0.7622,0.8393
60,26,0.1641,0.3187,42,0.4037,0.8073
60,27,0.1969,0.3375,54,0.3726,0.7453
65,0,0.7062,0.8906,9,0.8093,0.8759
65,1,0.7987,0.9,6,0.7451,0.8125
65,2,0.8281,0.8719,6,0.847,0.8929
65,3,0.6375,0.9844,3,0.7182,0.8562
65,4,0.7875,0.8063,9,0.8369,0.8732
65,5,0.875,0.9375,5,0.8175,0.8723
65,6,0.8,0.975,3,0.7683,0.8563
65,7,0.9156,0.9938,2,0.4261,0.8784
65,8,0.825,0.975,3,0.774,0.9118
65,9,0.6937,0.8438,6,0.8233,0.88
65,10,0.5859,0.9844,3,0.4962,0.831
65,11,0.7641,0.9469,6,0.7817,0.9032
65,12,0.3375,0.5531,27,0.6755,0.8112
65,13,0.3656,0.8156,12,0.4636,0.8591
65,14,0.7336,0.8812,6,0.8411,0.865
65,15,0.625,0.975,3,0.4991,0.8723
65,16,0.2344,0.3187,36,0.7869,0.8349
65,17,0.6094,0.7594,9,0.7248,0.8831
65,18,0.3609,0.4875,18,0.8533,0.8902
65,19,0.5016,0.6094,18,0.6522,0.856
65,20,0.2766,0.3563,51,0.7478,0.7524
65,21,0.1406,0.2062,51,0.6716,0.7992
65,22,0.3656,0.5531,18,0.8401,0.8741
65,23,0.2312,0.3937,62,0.4741,0.753
65,24,0.275,0.4125,39,0.5034,0.8134
65,25,0.3961,0.6375,12,0.7842,0.8966
65,26,0.1734,0.3375,24,0.4434,0.8868
65,27,0.1875,0.3094,66,0.3507,0.7014
70,0,0.725,0.9094,3,0.8626,0.8966
70,1,0.7931,0.9094,9,0.7399,0.82
70,2,0.8094,0.8625,6,0.8967,0.9189
70,3,0.6258,0.9656,3,0.7893,0.8562
70,4,0.7906,0.8156,9,0.851,0.8676
70,5,0.8563,0.9281,6,0.8121,0.9118
70,6,0.7969,0.9375,6,0.7922,0.8836
70,7,0.9031,0.975,3,0.711,0.8831
70,8,0.8227,0.975,3,0.8079,0.8723
70,9,0.7094,0.8719,3,0.8514,0.9268
70,10,0.593,0.9938,2,0.4206,0.8615
70,11,0.743,0.9187,3,0.8096,0.9062
70,12,0.3594,0.6094,27,0.6148,0.784
70,13,0.3675,0.8531,15,0.4927,0.9118
70,14,0.7336,0.9281,6,0.8487,0.9221
70,15,0.6281,0.9844,3,0.3816,0.7447
70,16,0.2156,0.3,59,0.7622,0.7878
70,17,0.5719,0.7219,12,0.7785,0.8652
70,18,0.3469,0.4688,24,0.8447,0.8588
70,19,0.5109,0.6094,15,0.8203,0.88
70,20,0.2625,0.375,39,0.6929,0.805
70,21,0.1453,0.2062,65,0.6417,0.7441
70,22,0.3469,0.5344,24,0.8079,0.8389
70,23,0.2437,0.4219,54,0.4044,0.7081
70,24,0.2687,0.4313,39,0.5317,0.816
70,25,0.3797,0.6,12,0.8016,0.9062
70,26,0.1641,0.3187,24,0.445,0.8899
70,27,0.1781,0.2812,75,0.337,0.6739
75,0,0.7188,0.8812,9,0.7936,0.8636
75,1,0.7762,0.9187,9,0.7337,0.8421
75,2,0.8219,0.9187,3,0.8808,0.9077
75,3,0.6422,0.9281,6,0.748,0.8828
75,4,0.8187,0.8438,9,0.8395,0.8784
75,5,0.8781,0.975,5,0.6978,0.8983
75,6,0.8312,0.975,3,0.7923,0.8846
75,7,0.9062,0.9844,3,0.525,0.775
75,8,0.8461,0.975,5,0.7025,0.8739
75,9,0.7062,0.8812,3,0.8707,0.9211
75,10,0.5906,0.9844,3,0.5014,0.8209
75,11,0.743,0.9281,6,0.7905,0.8537
75,12,0.3438,0.5625,27,0.7031,0.8071
75,13,0.3656,0.825,6,0.5076,0.8929
75,14,0.7266,0.9094,6,0.8488,0.8981
75,15,0.6281,0.9938,2,0.2933,0.88
75,16,0.1922,0.2531,59,0.7621,0.7878
75,17,0.5344,0.675,12,0.749,0.8846
75,18,0.3516,0.4594,24,0.8253,0.8613
75,19,0.5484,0.6562,12,0.7779,0.8909
75,20,0.2906,0.4125,54,0.6985,0.7128
75,21,0.15,0.2062,42,0.6846,0.8346
75,22,0.3141,0.4969,15,0.8239,0.9068
75,23,0.2437,0.4125,54,0.4782,0.7128
75,24,0.2719,0.45,27,0.5701,0.8466
75,25,0.4008,0.675,12,0.7998,0.8846
75,26,0.1688,0.3281,33,0.4233,0.8465
75,27,0.2016,0.3094,75,0.3303,0.6606
80,0,0.7094,0.8719,6,0.843,0.8673
80,1,0.7575,0.8625,9,0.8024,0.8737
80,2,0.8125,0.9,3,0.8784,0.9062
80,3,0.6352,0.9187,6,0.7591,0.8855
80,4,0.8125,0.8531,9,0.7734,0.82
80,5,0.8781,0.9656,3,0.8087,0.9032
80,6,0.8312,0.9656,3,0.8055,0.8657
80,7,0.9062,0.9938,2,0.5656,0.8732
80,8,0.8625,0.9844,3,0.7587,0.9143
80,9,0.6969,0.8156,9,0.8526,0.9135
80,10,0.6094,0.9938,2,0.4114,0.8475
80,11,0.7453,0.9375,8,0.7195,0.8378
80,12,0.3531,0.5813,27,0.728,0.7985
80,13,0.36,0.8438,6,0.5444,0.88
80,14,0.7148,0.9,3,0.8877,0.91
80,15,0.625,0.9656,3,0.5303,0.8636
80,16,0.1969,0.2531,63,0.7209,0.7364
80,17,0.5391,0.6937,12,0.855,0.8776
80,18,0.3375,0.4313,51,0.7545,0.7893
80,19,0.525,0.6188,15,0.7737,0.877
80,20,0.2906,0.4031,33,0.7539,0.8272
80,21,0.1547,0.2156,42,0.6836,0.8327
80,22,0.3187,0.5156,15,0.7968,0.9032
80,23,0.2344,0.4313,54,0.4848,0.7033
80,24,0.2687,0.4594,44,0.4599,0.7457
80,25,0.4195,0.7406,12,0.7749,0.8554
80,26,0.1781,0.3469,45,0.3923,0.7847
80,27,0.2156,0.3563,69,0.3427,0.665
85,0,0.725,0.8906,9,0.809,0.9244
85,1,0.8006,0.9187,9,0.7381,0.831
85,2,0.8563,0.9281,6,0.8394,0.9155
85,3,0.6469,0.9563,3,0.7621,0.928
85,4,0.8125,0.8344,9,0.8363,0.8615
85,5,0.875,0.9844,3,0.6947,0.8983
85,6,0.8375,0.9938,2,0.5714,0.9016
85,7,0.8937,0.9938,2,0.5712,0.8696
85,8,0.8484,0.9469,3,0.8114,0.9062
85,9,0.675,0.7875,9,0.8411,0.9016
85,10,0.593,0.9844,3,0.5031,0.8235
85,11,0.7477,0.9375,5,0.8138,0.85
85,12,0.3375,0.5156,33,0.7263,0.7871
85,13,0.3769,0.8719,12,0.5022,0.799
85,14,0.7312,0.9187,6,0.8156,0.8629
85,15,0.6156,0.9656,3,0.5192,0.8302
85,16,0.2672,0.375,33,0.806,0.835
85,17,0.6375,0.7781,6,0.818,0.9155
85,18,0.3469,0.4406,36,0.8137,0.8285
85,19,0.5156,0.5906,18,0.7386,0.8626
85,20,0.2859,0.4125,33,0.7115,0.8245
85,21,0.1547,0.225,57,0.6411,0.7702
85,22,0.3328,0.525,15,0.7925,0.9013
85,23,0.2563,0.4594,57,0.5458,0.7291
85,24,0.2875,0.4875,24,0.511,0.8537
85,25,0.4148,0.7031,12,0.7639,0.8761
85,26,0.1734,0.3375,30,0.4292,0.8585
85,27,0.2156,0.3469,51,0.3831,0.756
90,0,0.7812,0.9938,2,0.5263,0.832
90,1,0.8213,0.9281,3,0.7963,0.8696
90,2,0.8906,0.9656,3,0.8456,0.9062
90,3,0.682,0.9844,3,0.7111,0.9109
90,4,0.8125,0.8719,9,0.8056,0.8652
90,5,0.8875,0.9938,2,0.5535,0.8868
90,6,0.8094,0.9375,3,0.8654,0.904
90,7,0.8937,0.9938,2,0.5127,0.8953
90,8,0.825,0.9281,3,0.8063,0.9318
90,9,0.6875,0.7875,9,0.7931,0.8676
90,10,0.5906,0.9938,2,0.4228,0.8831
90,11,0.7664,0.9281,3,0.7907,0.8846
90,12,0.3563,0.5813,27,0.7154,0.7985
90,13,0.3694,0.8812,6,0.5433,0.8505
90,14,0.7336,0.9281,3,0.8566,0.8989
90,15,0.6281,0.9563,3,0.5426,0.8421
90,16,0.3281,0.45,24,0.8275,0.8636
90,17,0.6844,0.7781,15,0.7799,0.7887
90,18,0.375,0.45,26,0.8346,0.8523
90,19,0.5344,0.6188,15,0.7255,0.877
90,20,0.2766,0.3937,33,0.7142,0.8299
90,21,0.15,0.2156,57,0.7295,0.7729
90,22,0.3187,0.5062,15,0.7961,0.9051
90,23,0.2406,0.3937,42,0.5675,0.7835
90,24,0.2812,0.4406,27,0.5064,0.8492
90,25,0.4195,0.75,18,0.7161,0.8349
90,26,0.1875,0.3656,39,0.4039,0.8079
90,27,0.225,0.3375,51,0.3797,0.7594
95,0,0.8094,0.9938,2,0.5517,0.8487
95,1,0.8419,0.9563,3,0.7818,0.8983
95,2,0.8969,0.9375,3,0.803,0.8696
95,3,0.6867,0.9938,2,0.5998,0.9053
95,4,0.8063,0.8625,6,0.8037,0.8868
95,5,0.8844,0.9844,3,0.7043,0.8929
95,6,0.8094,0.9469,6,0.7907,0.8828
95,7,0.8969,0.9938,2,0.5176,0.8256
95,8,0.8297,0.9656,3,0.8205,0.8868
95,9,0.6937,0.8063,9,0.8379,0.877
95,10,0.593,0.9938,2,0.4339,0.8831
95,11,0.7734,0.9094,5,0.8112,0.8839
