time,node,mean_occupancy,max_occupancy,min_largest_free_block,mean_fragmentation,max_fragmentation
25,13,0.3619,0.8344,6,0.4983,0.8868
25,14,0.75,0.9563,3,0.7838,0.8465
25,15,0.5,0.8156,9,0.534,0.8475
25,16,0.4406,0.5906,15,0.8128,0.8855
25,17,0.7781,0.9,6,0.8562,0.9
25,18,0.5531,0.5719,29,0.5351,0.7883
25,19,0.3656,0.6656,21,0.5055,0.8037
25,20,0.3141,0.3656,63,0.5736,0.6897
25,21,0.1359,0.15,51,0.7162,0.8185
25,22,0.2906,0.4125,36,0.8272,0.8459
25,23,0.3469,0.5062,26,0.6097,0.8354
25,24,0.3063,0.4969,15,0.5696,0.9068
25,25,0.4078,0.7125,30,0.7247,0.7987
25,26,0.1594,0.3094,33,0.4253,0.8507
25,27,0.2297,0.3375,33,0.4222,0.8443
30,0,0.6875,0.9094,6,0.7925,0.7966
30,1,0.7631,0.9844,3,0.7266,0.8696
30,2,0.8656,0.9281,3,0.8581,0.9318
30,3,0.7078,0.8812,6,0.8595,0.8855
30,4,0.6406,0.8344,6,0.756,0.8868
30,5,0.9,0.9656,3,0.7391,0.7857
30,6,0.8125,0.9469,3,0.7965,0.8235
30,7,0.8812,0.9938,2,0.4449,0.7391
30,8,0.7383,0.9844,3,0.7144,0.877
30,9,0.625,0.7781,6,0.8853,0.9155
30,10,0.5695,0.9,9,0.5694,0.7805
30,11,0.6422,0.9,6,0.8515,0.9118
30,12,0.2531,0.3844,54,0.6126,0.7259
30,13,0.375,0.8156,6,0.4867,0.8983
30,14,0.7547,0.9656,3,0.6811,0.8235
30,15,0.5031,0.7594,9,0.5951,0.9022
30,16,0.45,0.5813,18,0.8296,0.8657
30,17,0.7406,0.8531,6,0.8858,0.8992
30,18,0.5672,0.6,15,0.7535,0.8828
30,19,0.3703,0.6562,24,0.4865,0.7818
30,20,0.3094,0.375,51,0.7258,0.745
30,21,0.15,0.1688,54,0.7055,0.8058
30,22,0.2906,0.4219,36,0.8135,0.8216
30,23,0.35,0.4781,24,0.6292,0.8563
30,24,0.3188,0.5156,12,0.5842,0.9226
30,25,0.4336,0.75,32,0.7132,0.7823
30,26,0.1734,0.3375,77,0.3184,0.6368
30,27,0.2391,0.3563,30,0.4325,0.8544
35,0,0.6781,0.8719,6,0.8448,0.8929
35,1,0.7612,0.9844,3,0.7411,0.8548
35,2,0.8844,0.9281,6,0.7993,0.8302
35,3,0.7312,0.9469,3,0.8716,0.8973
35,4,0.6875,0.8344,6,0.788,0.8868
35,5,0.9094,0.9844,3,0.6387,0.7887
35,6,0.8156,0.9094,6,0.8148,0.8558
35,7,0.8844,0.9938,2,0.4838,0.8043
35,8,0.7547,0.9844,3,0.7416,0.8992
35,9,0.6375,0.7875,9,0.8341,0.8676
35,10,0.5555,0.9,9,0.578,0.7977
35,11,0.6445,0.9094,3,0.8635,0.8966
35,12,0.2656,0.3937,41,0.6885,0.8145
35,13,0.3806,0.825,8,0.4963,0.8571
35,14,0.75,0.9469,6,0.7272,0.7736
35,15,0.5,0.7594,9,0.5961,0.9053
35,16,0.4453,0.5719,26,0.8157,0.8211
35,17,0.7312,0.8625,6,0.8849,0.9062
35,18,0.6094,0.6469,15,0.7292,0.8673
35,19,0.3891,0.675,18,0.6521,0.8269
35,20,0.3234,0.375,48,0.7706,0.7811
35,21,0.1547,0.1781,75,0.6674,0.7302
35,22,0.2859,0.4031,27,0.8523,0.8586
35,23,0.35,0.4969,27,0.5176,0.865
35,24,0.3125,0.4688,18,0.5881,0.8941
35,25,0.4711,0.8063,20,0.756,0.7918
35,26,0.1781,0.3469,44,0.3947,0.7895
35,27,0.2484,0.375,33,0.4228,0.835
40,0,0.6625,0.825,12,0.8113,0.8429
40,1,0.75,0.9844,3,0.7498,0.8448
40,2,0.8875,0.9375,6,0.763,0.8085
40,3,0.7359,0.975,3,0.8091,0.8929
40,4,0.6937,0.8063,18,0.6717,0.7465
40,5,0.9156,0.975,3,0.7034,0.7581
40,6,0.8375,0.9469,3,0.8226,0.8812
40,7,0.9062,0.9844,3,0.6324,0.7581
40,8,0.8063,0.975,5,0.7578,0.9109
40,9,0.65,0.8625,6,0.8487,0.8636
40,10,0.5813,0.975,3,0.5556,0.8045
40,11,0.6328,0.8812,6,0.8433,0.8626
40,12,0.2938,0.4594,30,0.7547,0.8349
40,13,0.3937,0.8531,8,0.5036,0.8298
40,14,0.7688,0.9844,3,0.6578,0.7931
40,15,0.5062,0.7875,15,0.5421,0.8469
40,16,0.4359,0.5719,26,0.7913,0.8102
40,17,0.6844,0.8719,6,0.8243,0.8537
40,18,0.5813,0.6469,24,0.7035,0.7876
40,19,0.3844,0.6281,18,0.7116,0.8487
40,20,0.3609,0.3937,42,0.709,0.8047
40,21,0.1594,0.1875,75,0.7093,0.7302
40,22,0.3094,0.4219,27,0.8278,0.8541
40,23,0.3687,0.525,27,0.4963,0.8629
40,24,0.3031,0.4594,27,0.5282,0.8439
40,25,0.5016,0.8344,15,0.773,0.8598
40,26,0.1875,0.3656,38,0.4064,0.8128
40,27,0.2484,0.3937,30,0.4384,0.8454
45,0,0.6156,0.7781,15,0.8305,0.8598
45,1,0.7369,0.9375,6,0.7288,0.8537
45,2,0.8563,0.8719,6,0.8043,0.8723
45,3,0.7336,0.9563,3,0.8239,0.8686
45,4,0.6906,0.7875,12,0.7658,0.8378
45,5,0.925,0.975,3,0.6772,0.7273
45,6,0.8031,0.9187,5,0.8341,0.8992
45,7,0.875,0.9844,3,0.6245,0.8265
45,8,0.7852,0.9656,5,0.7819,0.9159
45,9,0.6937,0.9094,6,0.768,0.7931
45,10,0.5813,0.9469,3,0.5487,0.8235
45,11,0.6188,0.8438,6,0.8667,0.9124
45,12,0.2781,0.3937,33,0.6857,0.8299
45,13,0.3994,0.8063,9,0.4974,0.8548
45,14,0.7594,0.9563,3,0.7617,0.8393
45,15,0.5094,0.7781,12,0.5682,0.8737
45,16,0.3984,0.5156,26,0.8053,0.8323
45,17,0.6938,0.9094,6,0.7349,0.7931
45,18,0.5625,0.6375,18,0.7578,0.8448
45,19,0.3891,0.6188,21,0.6909,0.8279
45,20,0.3656,0.375,42,0.7706,0.7961
45,21,0.1641,0.1969,72,0.6513,0.7198
45,22,0.3094,0.4219,38,0.7342,0.8521
45,23,0.3469,0.525,27,0.5547,0.8778
45,24,0.2812,0.4031,27,0.562,0.8586
45,25,0.4898,0.8063,15,0.7848,0.8598
45,26,0.1828,0.3563,38,0.4078,0.8155
45,27,0.2484,0.3937,30,0.4384,0.8454
50,0,0.6469,0.7875,9,0.8228,0.8676
50,1,0.7312,0.9094,6,0.764,0.8302
50,2,0.8281,0.8531,6,0.8514,0.8983
50,3,0.7078,0.9094,6,0.8493,0.8741
50,4,0.6906,0.7781,9,0.7806,0.8732
50,5,0.9125,0.9938,2,0.5217,0.7857
50,6,0.7906,0.9563,3,0.823,0.8475
50,7,0.8875,0.9844,3,0.6358,0.8605
50,8,0.7641,0.9469,6,0.7945,0.9159
50,9,0.7031,0.9469,3,0.819,0.8354
50,10,0.5742,0.9563,6,0.5472,0.8242
50,11,0.6305,0.9187,9,0.8027,0.9084
50,12,0.2906,0.3937,42,0.6779,0.7835
50,13,0.4219,0.8531,9,0.4875,0.8392
50,14,0.7711,0.9938,2,0.5029,0.8393
50,15,0.5094,0.8063,6,0.5829,0.9423
50,16,0.3516,0.45,48,0.6565,0.7273
50,17,0.6984,0.9187,6,0.7229,0.7692
50,18,0.5391,0.6562,18,0.7479,0.8364
50,19,0.4172,0.6562,27,0.6491,0.7545
50,20,0.3234,0.3375,42,0.7847,0.81
50,21,0.1828,0.2156,66,0.6934,0.7574
50,22,0.3234,0.45,39,0.7878,0.8482
50,23,0.3531,0.525,42,0.5576,0.8125
50,24,0.2969,0.4594,21,0.5323,0.8918
50,25,0.4805,0.8063,15,0.8038,0.8707
50,26,0.1922,0.375,39,0.4025,0.805
50,27,0.2484,0.3937,27,0.4461,0.8608
55,0,0.6625,0.8344,6,0.8388,0.8868
55,1,0.7331,0.9563,3,0.8154,0.8983
55,2,0.825,0.9187,5,0.8089,0.8125
55,3,0.7242,0.9,6,0.8259,0.8767
55,4,0.7281,0.8344,9,0.7724,0.8652
55,5,0.8906,0.9563,3,0.8292,0.8784
55,6,0.7687,0.9281,3,0.8361,0.8696
55,7,0.8812,0.9938,2,0.52,0.7907
55,8,0.7641,0.9281,3,0.8712,0.9224
55,9,0.6937,0.9469,6,0.7471,0.8359
55,10,0.5719,0.9563,3,0.6015,0.827
55,11,0.6562,0.9375,6,0.7957,0.9262
55,12,0.3031,0.4031,42,0.6819,0.7801
55,13,0.4181,0.8438,9,0.4861,0.8425
55,14,0.7312,0.9375,5,0.7202,0.7966
55,15,0.5062,0.7688,9,0.5445,0.8784
55,16,0.3328,0.4313,39,0.7803,0.8408
55,17,0.6703,0.9094,6,0.8306,0.8681
55,18,0.5437,0.6937,14,0.8049,0.8571
55,19,0.4406,0.6937,21,0.7775,0.7857
55,20,0.3187,0.3375,63,0.6371,0.7028
55,21,0.1875,0.2344,81,0.6629,0.7055
55,22,0.3141,0.4313,39,0.8111,0.8366
55,23,0.3344,0.4969,30,0.4853,0.8137
55,24,0.2875,0.45,20,0.5595,0.9
55,25,0.4852,0.8156,9,0.818,0.8475
55,26,0.1922,0.375,39,0.4025,0.805
55,27,0.2344,0.3844,24,0.4391,0.8782
60,0,0.6656,0.7781,9,0.8732,0.8875
60,1,0.7481,0.9844,3,0.6987,0.8318
60,2,0.825,0.8719,6,0.8413,0.8537
60,3,0.7125,0.9281,6,0.8385,0.8816
60,4,0.7031,0.8063,9,0.7936,0.8696
60,5,0.8937,0.9938,2,0.4982,0.8696
60,6,0.7594,0.8906,6,0.8584,0.9032
60,7,0.9062,0.9938,2,0.5616,0.8696
60,8,0.757,0.9281,3,0.8898,0.9032
60,9,0.6719,0.9094,6,0.7965,0.8591
60,10,0.5648,0.9281,3,0.675,0.9162
60,11,0.6586,0.8812,9,0.8157,0.9182
60,12,0.3031,0.4125,48,0.6504,0.7447
60,13,0.4219,0.8344,9,0.4944,0.8626
60,14,0.7359,0.975,3,0.71,0.8732
60,15,0.5187,0.8063,6,0.5851,0.9032
60,16,0.3234,0.3844,48,0.7486,0.7966
60,17,0.6281,0.8531,6,0.8524,0.8723
60,18,0.5437,0.7031,15,0.7992,0.8421
60,19,0.4594,0.7312,21,0.6298,0.7558
60,20,0.3422,0.3469,41,0.725,0.8038
60,21,0.1875,0.225,81,0.6636,0.7022
60,22,0.3281,0.4594,48,0.7592,0.8132
60,23,0.3531,0.5062,42,0.5175,0.7342
60,24,0.2906,0.4688,35,0.5291,0.7941
60,25,0.4969,0.825,12,0.7842,0.8636
60,26,0.2063,0.4031,39,0.3979,0.7958
60,27,0.2531,0.4031,63,0.3351,0.6702
65,0,0.6625,0.7781,9,0.8733,0.8831
65,1,0.7594,0.9844,3,0.6854,0.7966
65,2,0.8438,0.9,5,0.8505,0.8953
65,3,0.743,0.9375,3,0.8641,0.8881
65,4,0.7,0.8063,6,0.8281,0.9032
65,5,0.8906,0.975,3,0.7554,0.8554
65,6,0.7594,0.9281,6,0.8328,0.9032
65,7,0.8906,0.9844,3,0.6538,0.8554
65,8,0.757,0.9375,3,0.8407,0.8636
65,9,0.6687,0.9187,3,0.8109,0.8846
65,10,0.5813,0.9375,3,0.6137,0.85
65,11,0.6609,0.9,6,0.8811,0.9135
65,12,0.2844,0.3656,60,0.6087,0.7044
65,13,0.4237,0.8156,11,0.4974,0.816
65,14,0.7664,0.9938,2,0.541,0.8548
65,15,0.5156,0.7875,6,0.5753,0.9118
65,16,0.3234,0.4031,59,0.672,0.6911
65,17,0.6281,0.8812,9,0.8066,0.85
65,18,0.5625,0.7031,18,0.6377,0.8105
65,19,0.4266,0.675,21,0.7507,0.7981
65,20,0.3422,0.3563,41,0.8027,0.8093
65,21,0.1781,0.1875,75,0.634,0.718
65,22,0.3375,0.4781,33,0.8078,0.8132
65,23,0.3687,0.5156,33,0.6044,0.8278
65,24,0.3031,0.5062,27,0.5417,0.8291
65,25,0.4852,0.8344,9,0.7516,0.8306
65,26,0.2109,0.4125,24,0.4362,0.8723
65,27,0.2719,0.4125,42,0.3883,0.7766
70,0,0.675,0.7688,9,0.8734,0.8875
70,1,0.7631,0.9938,2,0.6397,0.8571
70,2,0.8312,0.8812,6,0.8383,0.8537
70,3,0.7336,0.9187,3,0.8521,0.8846
70,4,0.7125,0.8156,6,0.8206,0.8983
70,5,0.9062,0.9844,3,0.655,0.8378
70,6,0.7781,0.9563,3,0.8566,0.8973
70,7,0.9094,0.975,3,0.7678,0.8548
70,8,0.757,0.9563,3,0.8505,0.9159
70,9,0.6531,0.9281,6,0.7995,0.8973
70,10,0.5648,0.9094,6,0.596,0.8125
70,11,0.6703,0.9469,3,0.8427,0.9135
70,12,0.3,0.3844,24,0.7057,0.8782
70,13,0.4125,0.8156,11,0.5089,0.856
70,14,0.7734,0.9938,2,0.6031,0.9268
70,15,0.5094,0.7781,6,0.6102,0.9155
70,16,0.2906,0.3563,93,0.5091,0.625
70,17,0.5906,0.8156,6,0.8457,0.8983
70,18,0.5344,0.6562,14,0.7289,0.8727
70,19,0.45,0.7031,21,0.798,0.8171
70,20,0.3141,0.3469,41,0.7454,0.8038
70,21,0.1969,0.2062,66,0.7374,0.7402
70,22,0.3563,0.4969,23,0.8509,0.8571
70,23,0.3906,0.5437,36,0.5872,0.82
70,24,0.3031,0.4781,27,0.562,0.8477
70,25,0.457,0.7406,12,0.7961,0.8554
70,26,0.2016,0.3937,30,0.4227,0.8454
70,27,0.2391,0.3656,33,0.4293,0.8374
75,0,0.6781,0.7781,9,0.8022,0.8732
75,1,0.7556,0.9094,3,0.8174,0.8966
75,2,0.8187,0.8719,3,0.8704,0.9318
75,3,0.7359,0.9187,3,0.8846,0.8951
75,4,0.6875,0.8156,9,0.818,0.8475
75,5,0.8719,0.9656,3,0.7186,0.8571
75,6,0.75,0.9094,6,0.8437,0.8929
75,7,0.9062,0.9938,2,0.4459,0.7273
75,8,0.7383,0.9375,5,0.8446,0.9084
75,9,0.6625,0.9469,3,0.8435,0.8618
75,10,0.5789,0.9656,3,0.5761,0.8378
75,11,0.6703,0.9281,8,0.8193,0.8846
75,12,0.3063,0.3844,30,0.6934,0.8477
75,13,0.4031,0.8156,6,0.526,0.8983
75,14,0.7383,0.9281,3,0.8201,0.88
75,15,0.5312,0.7969,6,0.5998,0.9077
75,16,0.2953,0.3656,51,0.7413,0.7488
75,17,0.5859,0.8156,12,0.8182,0.8398
75,18,0.525,0.6469,15,0.808,0.8673
75,19,0.5016,0.7875,36,0.6417,0.8127
75,20,0.3656,0.3937,44,0.7309,0.7732
75,21,0.2062,0.2062,60,0.7303,0.7638
75,22,0.3703,0.5344,33,0.8026,0.8268
75,23,0.35,0.5344,33,0.548,0.7785
75,24,0.2906,0.4219,36,0.5291,0.8144
75,25,0.4617,0.7688,12,0.7867,0.8378
75,26,0.2109,0.4125,21,0.4441,0.8883
75,27,0.2391,0.3656,42,0.3966,0.7931
80,0,0.6906,0.8063,14,0.7921,0.8193
80,1,0.7631,0.9656,3,0.7691,0.8393
80,2,0.8187,0.8719,9,0.8327,0.8875
80,3,0.7242,0.9094,3,0.8305,0.8966
80,4,0.7094,0.7969,15,0.6914,0.775
80,5,0.8812,0.975,3,0.7401,0.8953
80,6,0.7594,0.975,3,0.7949,0.8831
80,7,0.9188,0.9844,3,0.6135,0.8154
80,8,0.75,0.9469,5,0.8102,0.8966
80,9,0.6594,0.9844,3,0.6823,0.8481
80,10,0.5906,0.9938,2,0.4308,0.8966
80,11,0.6937,0.9563,3,0.8546,0.9022
80,12,0.3,0.4031,18,0.688,0.9058
80,13,0.4106,0.8063,17,0.5093,0.8594
80,14,0.7523,0.9469,5,0.7807,0.8636
80,15,0.5656,0.8344,9,0.5617,0.8548
80,16,0.2953,0.3469,65,0.6957,0.7025
80,17,0.5953,0.7875,12,0.8332,0.8429
80,18,0.5625,0.7219,14,0.7198,0.8427
80,19,0.5484,0.8625,12,0.7657,0.8041
80,20,0.3328,0.4125,33,0.7009,0.8245
80,21,0.2016,0.2156,60,0.7651,0.7692
80,22,0.3609,0.5156,20,0.8371,0.871
80,23,0.3406,0.4875,51,0.5361,0.7723
80,24,0.2875,0.4688,27,0.5241,0.8412
80,25,0.4875,0.7875,9,0.8019,0.8676
80,26,0.2156,0.4219,42,0.3865,0.773
80,27,0.2531,0.375,30,0.425,0.85
85,0,0.7094,0.8156,12,0.7851,0.831
85,1,0.8044,0.9938,2,0.6564,0.9143
85,2,0.8563,0.9281,6,0.7885,0.831
85,3,0.7289,0.9469,3,0.8669,0.9062
85,4,0.75,0.8063,6,0.8044,0.9118
85,5,0.8844,0.9938,2,0.5752,0.9022
85,6,0.7906,0.9844,3,0.7337,0.928
85,7,0.9094,0.9844,3,0.6668,0.8732
85,8,0.7336,0.9,3,0.8802,0.9062
85,9,0.6437,0.9281,3,0.8434,0.8696
85,10,0.5859,0.9938,2,0.4299,0.8846
85,11,0.6914,0.9281,3,0.8858,0.9022
85,12,0.325,0.4219,18,0.758,0.9027
85,13,0.435,0.9094,6,0.4818,0.7931
85,14,0.7781,0.9656,3,0.8066,0.9143
85,15,0.5719,0.8438,6,0.5728,0.8983
85,16,0.3516,0.45,51,0.7172,0.7866
85,17,0.6562,0.8906,8,0.8127,0.8541
85,18,0.6094,0.7688,9,0.7204,0.8784
85,19,0.5437,0.8063,15,0.7877,0.8174
85,20,0.3375,0.375,33,0.759,0.835
85,21,0.1922,0.1969,51,0.7794,0.8038
85,22,0.375,0.5437,20,0.8311,0.863
85,23,0.3344,0.4688,48,0.5632,0.7421
85,24,0.2938,0.4781,42,0.4869,0.8019
85,25,0.4875,0.7781,15,0.7935,0.88
85,26,0.2016,0.3937,21,0.4459,0.8918
85,27,0.2391,0.3656,24,0.4462,0.8818
90,0,0.7094,0.8438,8,0.8577,0.896
90,1,0.8194,0.9938,2,0.6678,0.8846
90,2,0.875,0.9469,3,0.8139,0.925
90,3,0.7406,0.975,3,0.8012,0.8951
90,4,0.7469,0.8438,6,0.8131,0.925
90,5,0.8812,0.9656,3,0.835,0.9277
90,6,0.7938,0.9656,3,0.823,0.8739
90,7,0.9125,0.9844,3,0.6476,0.8036
90,8,0.7453,0.9094,5,0.8643,0.8909
90,9,0.6406,0.9281,6,0.7988,0.8786
90,10,0.6047,0.9938,2,0.3848,0.8922
90,11,0.6797,0.8812,6,0.8928,0.9348
90,12,0.325,0.4219,38,0.7629,0.7946
90,13,0.4294,0.9094,6,0.5002,0.7931
90,14,0.7758,0.975,3,0.7891,0.8846
90,15,0.5656,0.825,6,0.5971,0.8983
90,16,0.4031,0.4875,26,0.8038,0.8415
90,17,0.6844,0.9094,9,0.7523,0.815
90,18,0.6609,0.8156,9,0.6896,0.8475
90,19,0.5391,0.7781,9,0.8027,0.8732
90,20,0.3187,0.3656,23,0.7266,0.8867
90,21,0.1781,0.1781,51,0.7719,0.8061
90,22,0.3516,0.4969,21,0.8521,0.8696
90,23,0.3625,0.4781,39,0.5899,0.805
90,24,0.3156,0.525,33,0.5277,0.8398
90,25,0.4828,0.7875,14,0.8033,0.8852
90,26,0.1922,0.375,18,0.455,0.91
90,27,0.2578,0.3844,24,0.4391,0.8782
95,0,0.7219,0.8812,6,0.8533,0.8786
95,1,0.8306,0.9844,3,0.7302,0.8824
95,2,0.8937,0.9469,3,0.7736,0.8235
95,3,0.7383,0.975,6,0.6493,0.8591
95,4,0.7875,0.8906,6,0.8591,0.8812
95,5,0.9125,0.9938,2,0.5335,0.8732
95,6,0.8,0.9844,3,0.7116,0.88
95,7,0.8969,0.9656,3,0.7561,0.85
95,8,0.7523,0.8906,6,0.8277,0.8739
95,9,0.6469,0.8906,12,0.7818,0.8973
95,10,0.5836,0.9844,3,0.5164,0.8421
